zip,count,rate_10k,date
97443,0,0,2020-05-27
97444,-1,-1,2020-05-27
97446,0,0,2020-05-27
97448,-1,-1,2020-05-27
97449,0,0,2020-05-27
97452,0,0,2020-05-27
97454,0,0,2020-05-27
97455,0,0,2020-05-27
97456,0,0,2020-05-27
97457,-1,-1,2020-05-27
97458,0,0,2020-05-27
97459,26,18.4,2020-05-27
97462,-1,-1,2020-05-27
97463,0,0,2020-05-27
97465,0,0,2020-05-27
97467,-1,-1,2020-05-27
97469,-1,-1,2020-05-27
97470,-1,-1,2020-05-27
97471,-1,-1,2020-05-27
97477,-1,-1,2020-05-27
97478,-1,-1,2020-05-27
97479,-1,-1,2020-05-27
97487,-1,-1,2020-05-27
97488,0,0,2020-05-27
97495,-1,-1,2020-05-27
97496,-1,-1,2020-05-27
97497,0,0,2020-05-27
97498,0,0,2020-05-27
97499,0,0,2020-05-27
97501,-1,-1,2020-05-27
97502,13,4.7,2020-05-27
97503,-1,-1,2020-05-27
97504,14,3.2,2020-05-27
97520,10,4.1,2020-05-27
97523,-1,-1,2020-05-27
97524,-1,-1,2020-05-27
97525,0,0,2020-05-27
97526,12,3.5,2020-05-27
97527,-1,-1,2020-05-27
97530,0,0,2020-05-27
97532,0,0,2020-05-27
97535,-1,-1,2020-05-27
97537,0,0,2020-05-27
97538,0,0,2020-05-27
97539,0,0,2020-05-27
97540,-1,-1,2020-05-27
97541,0,0,2020-05-27
97544,0,0,2020-05-27
97601,14,6.2,2020-05-27
97603,18,6.1,2020-05-27
97623,0,0,2020-05-27
97624,-1,-1,2020-05-27
97630,0,0,2020-05-27
97632,-1,-1,2020-05-27
97633,-1,-1,2020-05-27
97641,0,0,2020-05-27
97701,36,6.1,2020-05-27
97702,35,8.6,2020-05-27
97703,15,4.5,2020-05-27
97707,-1,-1,2020-05-27
97720,-1,-1,2020-05-27
97734,-1,-1,2020-05-27
97738,0,0,2020-05-27
97739,0,0,2020-05-27
97741,-1,-1,2020-05-27
97753,0,0,2020-05-27
97754,-1,-1,2020-05-27
97756,27,8,2020-05-27
97759,0,0,2020-05-27
97760,-1,-1,2020-05-27
97761,16,40.1,2020-05-27
97801,-1,-1,2020-05-27
97813,-1,-1,2020-05-27
97814,-1,-1,2020-05-27
97818,11,26.4,2020-05-27
97820,0,0,2020-05-27
97824,0,0,2020-05-27
97826,0,0,2020-05-27
97827,0,0,2020-05-27
97828,-1,-1,2020-05-27
97836,-1,-1,2020-05-27
97838,66,26,2020-05-27
97844,0,0,2020-05-27
97845,-1,-1,2020-05-27
97846,0,0,2020-05-27
97850,-1,-1,2020-05-27
97862,11,9.4,2020-05-27
97865,0,0,2020-05-27
97868,-1,-1,2020-05-27
97869,0,0,2020-05-27
97875,-1,-1,2020-05-27
97882,18,23.2,2020-05-27
97883,0,0,2020-05-27
97885,0,0,2020-05-27
97886,-1,-1,2020-05-27
97913,-1,-1,2020-05-27
97914,23,12,2020-05-27
97918,-1,-1,2020-05-27
97002,-1,-1,2020-06-03
97003,35,13.5,2020-06-03
97004,-1,-1,2020-06-03
97005,35,14.1,2020-06-03
97006,53,8.4,2020-06-03
97007,52,7.8,2020-06-03
97008,18,6.2,2020-06-03
97009,-1,-1,2020-06-03
97013,35,15.4,2020-06-03
97014,-1,-1,2020-06-03
97015,18,9.2,2020-06-03
97016,0,0,2020-06-03
97017,-1,-1,2020-06-03
97018,0,0,2020-06-03
97019,-1,-1,2020-06-03
97021,0,0,2020-06-03
97022,0,0,2020-06-03
97023,-1,-1,2020-06-03
97024,72,70.3,2020-06-03
97026,47,123.2,2020-06-03
97027,-1,-1,2020-06-03
97030,86,23.4,2020-06-03
97031,12,6.5,2020-06-03
97032,26,51.6,2020-06-03
97034,-1,-1,2020-06-03
97035,-1,-1,2020-06-03
97038,32,21.2,2020-06-03
97040,0,0,2020-06-03
97041,-1,-1,2020-06-03
97042,-1,-1,2020-06-03
97045,26,5.1,2020-06-03
97048,-1,-1,2020-06-03
97049,0,0,2020-06-03
97051,-1,-1,2020-06-03
97053,-1,-1,2020-06-03
97054,0,0,2020-06-03
97055,16,9.2,2020-06-03
97056,-1,-1,2020-06-03
97058,23,11.6,2020-06-03
97060,40,18.8,2020-06-03
97062,34,12.4,2020-06-03
97063,0,0,2020-06-03
97064,-1,-1,2020-06-03
97067,0,0,2020-06-03
97068,11,3.9,2020-06-03
97070,22,10.5,2020-06-03
97071,212,73.6,2020-06-03
97078,40,18.7,2020-06-03
97080,81,19.8,2020-06-03
97086,29,11.1,2020-06-03
97089,-1,-1,2020-06-03
97101,-1,-1,2020-06-03
97103,23,13.6,2020-06-03
97106,-1,-1,2020-06-03
97107,0,0,2020-06-03
97110,0,0,2020-06-03
97111,0,0,2020-06-03
97112,0,0,2020-06-03
97113,60,42.4,2020-06-03
97114,-1,-1,2020-06-03
97115,-1,-1,2020-06-03
97116,87,36.1,2020-06-03
97119,-1,-1,2020-06-03
97121,-1,-1,2020-06-03
97123,113,25.4,2020-06-03
97124,54,11.2,2020-06-03
97127,-1,-1,2020-06-03
97128,22,6.1,2020-06-03
97131,-1,-1,2020-06-03
97132,30,10.6,2020-06-03
97133,-1,-1,2020-06-03
97136,0,0,2020-06-03
97137,-1,-1,2020-06-03
97138,-1,-1,2020-06-03
97140,19,8.1,2020-06-03
97141,-1,-1,2020-06-03
97146,13,22,2020-06-03
97148,0,0,2020-06-03
97201,13,8.4,2020-06-03
97202,24,6.2,2020-06-03
97203,55,17.7,2020-06-03
97204,-1,-1,2020-06-03
97205,-1,-1,2020-06-03
97206,43,9,2020-06-03
97209,15,10,2020-06-03
97210,-1,-1,2020-06-03
97211,24,7.7,2020-06-03
97212,12,5,2020-06-03
97213,38,13,2020-06-03
97214,43,18.1,2020-06-03
97215,-1,-1,2020-06-03
97216,15,9.6,2020-06-03
97217,35,11.1,2020-06-03
97218,12,8.2,2020-06-03
97219,34,8.8,2020-06-03
97220,51,17.9,2020-06-03
97221,-1,-1,2020-06-03
97222,41,11.7,2020-06-03
97223,51,10.9,2020-06-03
97224,26,8.4,2020-06-03
97225,22,9.1,2020-06-03
97227,-1,-1,2020-06-03
97229,33,5.7,2020-06-03
97230,84,21.1,2020-06-03
97231,-1,-1,2020-06-03
97232,-1,-1,2020-06-03
97233,96,24.4,2020-06-03
97236,190,51.6,2020-06-03
97239,-1,-1,2020-06-03
97266,56,16.8,2020-06-03
97267,29,9.4,2020-06-03
97301,105,19.6,2020-06-03
97302,50,13.5,2020-06-03
97303,83,21.5,2020-06-03
97304,74,26,2020-06-03
97305,105,26.1,2020-06-03
97306,40,14.6,2020-06-03
97317,57,23.4,2020-06-03
97321,31,12.4,2020-06-03
97322,40,11.8,2020-06-03
97324,0,0,2020-06-03
97325,10,15.1,2020-06-03
97327,-1,-1,2020-06-03
97330,38,9.2,2020-06-03
97331,-1,-1,2020-06-03
97333,-1,-1,2020-06-03
97338,-1,-1,2020-06-03
97341,-1,-1,2020-06-03
97344,0,0,2020-06-03
97347,-1,-1,2020-06-03
97348,-1,-1,2020-06-03
97351,-1,-1,2020-06-03
97352,-1,-1,2020-06-03
97355,38,13.3,2020-06-03
97358,0,0,2020-06-03
97360,-1,-1,2020-06-03
97361,-1,-1,2020-06-03
97362,14,32.3,2020-06-03
97365,-1,-1,2020-06-03
97366,0,0,2020-06-03
97367,-1,-1,2020-06-03
97368,0,0,2020-06-03
97370,-1,-1,2020-06-03
97374,-1,-1,2020-06-03
97375,-1,-1,2020-06-03
97376,0,0,2020-06-03
97378,-1,-1,2020-06-03
97380,-1,-1,2020-06-03
97381,36,24.5,2020-06-03
97383,22,22.9,2020-06-03
97385,14,43,2020-06-03
97386,-1,-1,2020-06-03
97389,-1,-1,2020-06-03
97391,0,0,2020-06-03
97392,-1,-1,2020-06-03
97394,-1,-1,2020-06-03
97396,-1,-1,2020-06-03
97401,13,3.2,2020-06-03
97402,21,4.2,2020-06-03
97403,0,0,2020-06-03
97404,-1,-1,2020-06-03
97405,10,2.2,2020-06-03
97408,-1,-1,2020-06-03
97411,0,0,2020-06-03
97415,-1,-1,2020-06-03
97417,-1,-1,2020-06-03
97419,0,0,2020-06-03
97420,-1,-1,2020-06-03
97423,0,0,2020-06-03
97424,-1,-1,2020-06-03
97426,-1,-1,2020-06-03
97431,0,0,2020-06-03
97435,0,0,2020-06-03
97437,0,0,2020-06-03
97438,0,0,2020-06-03
97439,-1,-1,2020-06-03
97442,0,0,2020-06-03
97443,0,0,2020-06-03
97444,-1,-1,2020-06-03
97446,0,0,2020-06-03
97448,-1,-1,2020-06-03
97449,0,0,2020-06-03
97452,0,0,2020-06-03
97454,0,0,2020-06-03
97455,0,0,2020-06-03
97456,0,0,2020-06-03
97457,-1,-1,2020-06-03
97458,0,0,2020-06-03
97459,26,18.4,2020-06-03
97462,-1,-1,2020-06-03
97463,0,0,2020-06-03
97465,0,0,2020-06-03
97467,-1,-1,2020-06-03
97469,-1,-1,2020-06-03
97470,-1,-1,2020-06-03
97471,-1,-1,2020-06-03
97477,-1,-1,2020-06-03
97478,-1,-1,2020-06-03
97479,-1,-1,2020-06-03
97487,-1,-1,2020-06-03
97488,0,0,2020-06-03
97495,-1,-1,2020-06-03
97496,-1,-1,2020-06-03
97497,0,0,2020-06-03
97498,0,0,2020-06-03
97499,0,0,2020-06-03
97501,13,3.1,2020-06-03
97502,14,5.1,2020-06-03
97503,-1,-1,2020-06-03
97504,14,3.2,2020-06-03
97520,10,4.1,2020-06-03
97523,-1,-1,2020-06-03
97524,-1,-1,2020-06-03
97525,0,0,2020-06-03
97526,13,3.8,2020-06-03
97527,-1,-1,2020-06-03
97530,0,0,2020-06-03
97532,0,0,2020-06-03
97535,-1,-1,2020-06-03
97537,0,0,2020-06-03
97538,0,0,2020-06-03
97539,0,0,2020-06-03
97540,-1,-1,2020-06-03
97541,0,0,2020-06-03
97544,0,0,2020-06-03
97601,16,7.1,2020-06-03
97603,19,6.4,2020-06-03
97623,0,0,2020-06-03
97624,-1,-1,2020-06-03
97630,-1,-1,2020-06-03
97632,-1,-1,2020-06-03
97633,-1,-1,2020-06-03
97641,0,0,2020-06-03
97701,38,6.4,2020-06-03
97702,35,8.6,2020-06-03
97703,15,4.5,2020-06-03
97707,-1,-1,2020-06-03
97720,-1,-1,2020-06-03
97734,-1,-1,2020-06-03
97738,0,0,2020-06-03
97739,0,0,2020-06-03
97741,-1,-1,2020-06-03
97753,0,0,2020-06-03
97754,-1,-1,2020-06-03
97756,32,9.5,2020-06-03
97759,0,0,2020-06-03
97760,-1,-1,2020-06-03
97761,30,75.2,2020-06-03
97801,-1,-1,2020-06-03
97813,-1,-1,2020-06-03
97814,-1,-1,2020-06-03
97818,11,26.4,2020-06-03
97820,0,0,2020-06-03
97824,0,0,2020-06-03
97826,0,0,2020-06-03
97827,0,0,2020-06-03
97828,-1,-1,2020-06-03
97836,-1,-1,2020-06-03
97838,68,26.8,2020-06-03
97844,0,0,2020-06-03
97845,-1,-1,2020-06-03
97846,0,0,2020-06-03
97850,-1,-1,2020-06-03
97862,13,11.1,2020-06-03
97865,0,0,2020-06-03
97868,-1,-1,2020-06-03
97869,0,0,2020-06-03
97875,-1,-1,2020-06-03
97882,21,27.1,2020-06-03
97883,0,0,2020-06-03
97885,0,0,2020-06-03
97886,-1,-1,2020-06-03
97913,-1,-1,2020-06-03
97914,25,13,2020-06-03
97918,-1,-1,2020-06-03
97002,-1,-1,2020-06-10
97003,37,14.3,2020-06-10
97004,-1,-1,2020-06-10
97005,37,14.9,2020-06-10
97006,54,8.6,2020-06-10
97007,56,8.4,2020-06-10
97008,18,6.2,2020-06-10
97009,-1,-1,2020-06-10
97013,64,28.2,2020-06-10
97014,-1,-1,2020-06-10
97015,20,10.2,2020-06-10
97016,0,0,2020-06-10
97017,-1,-1,2020-06-10
97018,0,0,2020-06-10
97019,-1,-1,2020-06-10
97021,0,0,2020-06-10
97022,0,0,2020-06-10
97023,-1,-1,2020-06-10
97024,89,86.9,2020-06-10
97026,47,123.2,2020-06-10
97027,11,9.1,2020-06-10
97030,91,24.8,2020-06-10
97031,51,27.8,2020-06-10
97032,27,53.5,2020-06-10
97034,-1,-1,2020-06-10
97035,-1,-1,2020-06-10
97038,34,22.5,2020-06-10
97040,-1,-1,2020-06-10
97041,-1,-1,2020-06-10
97042,-1,-1,2020-06-10
97045,36,7,2020-06-10
97048,-1,-1,2020-06-10
97049,0,0,2020-06-10
97051,-1,-1,2020-06-10
97053,-1,-1,2020-06-10
97054,0,0,2020-06-10
97055,19,11,2020-06-10
97056,-1,-1,2020-06-10
97058,32,16.1,2020-06-10
97060,43,20.3,2020-06-10
97062,37,13.5,2020-06-10
97063,0,0,2020-06-10
97064,-1,-1,2020-06-10
97067,0,0,2020-06-10
97068,11,3.9,2020-06-10
97070,21,10,2020-06-10
97071,219,76,2020-06-10
97080,84,20.5,2020-06-10
97086,32,12.3,2020-06-10
97089,-1,-1,2020-06-10
97101,-1,-1,2020-06-10
97103,23,13.6,2020-06-10
97106,-1,-1,2020-06-10
97107,0,0,2020-06-10
97110,0,0,2020-06-10
97111,0,0,2020-06-10
97112,0,0,2020-06-10
97113,72,50.9,2020-06-10
97114,-1,-1,2020-06-10
97115,-1,-1,2020-06-10
97116,92,38.2,2020-06-10
97119,-1,-1,2020-06-10
97121,-1,-1,2020-06-10
97123,117,26.3,2020-06-10
97124,55,11.4,2020-06-10
97127,-1,-1,2020-06-10
97128,36,10,2020-06-10
97131,-1,-1,2020-06-10
97132,30,10.6,2020-06-10
97133,-1,-1,2020-06-10
97136,0,0,2020-06-10
97137,0,0,2020-06-10
97138,-1,-1,2020-06-10
97140,20,8.5,2020-06-10
97141,-1,-1,2020-06-10
97146,13,22,2020-06-10
97148,-1,-1,2020-06-10
97201,14,9,2020-06-10
97202,27,7,2020-06-10
97203,61,19.7,2020-06-10
97204,-1,-1,2020-06-10
97205,-1,-1,2020-06-10
97206,48,10.1,2020-06-10
97209,17,11.4,2020-06-10
97210,-1,-1,2020-06-10
97211,32,10.2,2020-06-10
97212,15,6.2,2020-06-10
97213,41,14,2020-06-10
97214,43,18.1,2020-06-10
97215,12,7.3,2020-06-10
97216,20,12.8,2020-06-10
97217,40,12.7,2020-06-10
97218,15,10.3,2020-06-10
97219,36,9.3,2020-06-10
97220,54,19,2020-06-10
97221,-1,-1,2020-06-10
97222,45,12.9,2020-06-10
97223,63,13.5,2020-06-10
97224,28,9,2020-06-10
97225,24,9.9,2020-06-10
97227,-1,-1,2020-06-10
97229,34,5.8,2020-06-10
97230,93,23.4,2020-06-10
97231,-1,-1,2020-06-10
97232,-1,-1,2020-06-10
97233,110,27.9,2020-06-10
97236,208,56.4,2020-06-10
97239,-1,-1,2020-06-10
97266,65,19.5,2020-06-10
97267,34,11,2020-06-10
97301,130,24.3,2020-06-10
97302,58,15.6,2020-06-10
97303,86,22.2,2020-06-10
97304,75,26.4,2020-06-10
97305,121,30.1,2020-06-10
97306,44,16.1,2020-06-10
97317,63,25.9,2020-06-10
97321,36,14.4,2020-06-10
97322,40,11.8,2020-06-10
97324,0,0,2020-06-10
97325,14,21.2,2020-06-10
97327,-1,-1,2020-06-10
97330,42,10.1,2020-06-10
97331,-1,-1,2020-06-10
97333,-1,-1,2020-06-10
97338,-1,-1,2020-06-10
97341,-1,-1,2020-06-10
97344,0,0,2020-06-10
97347,-1,-1,2020-06-10
97348,-1,-1,2020-06-10
97351,11,10.7,2020-06-10
97352,-1,-1,2020-06-10
97355,39,13.6,2020-06-10
97358,0,0,2020-06-10
97360,-1,-1,2020-06-10
97361,-1,-1,2020-06-10
97362,14,32.3,2020-06-10
97365,144,134,2020-06-10
97366,-1,-1,2020-06-10
97367,-1,-1,2020-06-10
97368,0,0,2020-06-10
97370,-1,-1,2020-06-10
97374,-1,-1,2020-06-10
97375,-1,-1,2020-06-10
97376,0,0,2020-06-10
97378,-1,-1,2020-06-10
97380,-1,-1,2020-06-10
97381,36,24.5,2020-06-10
97383,21,21.9,2020-06-10
97385,14,43,2020-06-10
97386,-1,-1,2020-06-10
97389,-1,-1,2020-06-10
97391,0,0,2020-06-10
97392,-1,-1,2020-06-10
97394,-1,-1,2020-06-10
97396,-1,-1,2020-06-10
97401,13,3.2,2020-06-10
97402,21,4.2,2020-06-10
97403,0,0,2020-06-10
97404,-1,-1,2020-06-10
97405,10,2.2,2020-06-10
97408,-1,-1,2020-06-10
97411,0,0,2020-06-10
97415,-1,-1,2020-06-10
97417,-1,-1,2020-06-10
97419,0,0,2020-06-10
97420,-1,-1,2020-06-10
97423,0,0,2020-06-10
97424,-1,-1,2020-06-10
97426,-1,-1,2020-06-10
97431,0,0,2020-06-10
97435,0,0,2020-06-10
97437,0,0,2020-06-10
97438,0,0,2020-06-10
97439,-1,-1,2020-06-10
97442,0,0,2020-06-10
97443,0,0,2020-06-10
97444,-1,-1,2020-06-10
97446,-1,-1,2020-06-10
97448,-1,-1,2020-06-10
97449,0,0,2020-06-10
97452,0,0,2020-06-10
97454,0,0,2020-06-10
97455,0,0,2020-06-10
97456,0,0,2020-06-10
97457,-1,-1,2020-06-10
97458,0,0,2020-06-10
97459,27,19.2,2020-06-10
97462,-1,-1,2020-06-10
97463,0,0,2020-06-10
97465,0,0,2020-06-10
97467,-1,-1,2020-06-10
97469,-1,-1,2020-06-10
97470,-1,-1,2020-06-10
97471,-1,-1,2020-06-10
97477,10,2.7,2020-06-10
97478,-1,-1,2020-06-10
97479,-1,-1,2020-06-10
97487,-1,-1,2020-06-10
97488,0,0,2020-06-10
97495,-1,-1,2020-06-10
97496,-1,-1,2020-06-10
97497,0,0,2020-06-10
97498,0,0,2020-06-10
97499,0,0,2020-06-10
97501,15,3.6,2020-06-10
97502,15,5.4,2020-06-10
97503,10,9.5,2020-06-10
97504,14,3.2,2020-06-10
97520,10,4.1,2020-06-10
97523,-1,-1,2020-06-10
97524,-1,-1,2020-06-10
97525,0,0,2020-06-10
97526,13,3.8,2020-06-10
97527,-1,-1,2020-06-10
97530,0,0,2020-06-10
97532,0,0,2020-06-10
97535,-1,-1,2020-06-10
97537,0,0,2020-06-10
97538,0,0,2020-06-10
97539,0,0,2020-06-10
97540,-1,-1,2020-06-10
97541,0,0,2020-06-10
97544,0,0,2020-06-10
97601,18,8,2020-06-10
97603,19,6.4,2020-06-10
97623,0,0,2020-06-10
97624,-1,-1,2020-06-10
97630,-1,-1,2020-06-10
97632,-1,-1,2020-06-10
97633,-1,-1,2020-06-10
97641,0,0,2020-06-10
97701,38,6.4,2020-06-10
97702,37,9.1,2020-06-10
97703,15,4.5,2020-06-10
97707,-1,-1,2020-06-10
97708,-1,-1,2020-06-10
97720,-1,-1,2020-06-10
97734,-1,-1,2020-06-10
97738,0,0,2020-06-10
97739,0,0,2020-06-10
97741,16,13.4,2020-06-10
97753,0,0,2020-06-10
97754,-1,-1,2020-06-10
97756,38,11.3,2020-06-10
97759,0,0,2020-06-10
97760,-1,-1,2020-06-10
97761,38,95.3,2020-06-10
97801,-1,-1,2020-06-10
97813,-1,-1,2020-06-10
97814,-1,-1,2020-06-10
97818,12,28.9,2020-06-10
97820,0,0,2020-06-10
97824,0,0,2020-06-10
97826,0,0,2020-06-10
97827,0,0,2020-06-10
97828,-1,-1,2020-06-10
97836,-1,-1,2020-06-10
97838,82,32.4,2020-06-10
97844,0,0,2020-06-10
97845,-1,-1,2020-06-10
97846,0,0,2020-06-10
97850,-1,-1,2020-06-10
97862,15,12.9,2020-06-10
97865,0,0,2020-06-10
97868,-1,-1,2020-06-10
97869,0,0,2020-06-10
97875,-1,-1,2020-06-10
97882,28,36.1,2020-06-10
97883,0,0,2020-06-10
97885,0,0,2020-06-10
97886,-1,-1,2020-06-10
97913,-1,-1,2020-06-10
97914,26,13.5,2020-06-10
97918,-1,-1,2020-06-10
97002,10,17.8,2020-06-17
97003,46,17.8,2020-06-17
97004,-1,-1,2020-06-17
97005,37,14.9,2020-06-17
97006,60,9.5,2020-06-17
97007,57,8.5,2020-06-17
97008,23,7.9,2020-06-17
97009,-1,-1,2020-06-17
97013,98,43.2,2020-06-17
97014,-1,-1,2020-06-17
97015,22,11.3,2020-06-17
97016,-1,-1,2020-06-17
97017,-1,-1,2020-06-17
97018,0,0,2020-06-17
97019,-1,-1,2020-06-17
97021,0,0,2020-06-17
97022,0,0,2020-06-17
97023,-1,-1,2020-06-17
97024,93,90.8,2020-06-17
97026,48,125.8,2020-06-17
97027,14,11.5,2020-06-17
97030,101,27.5,2020-06-17
97031,71,38.6,2020-06-17
97032,28,55.5,2020-06-17
97034,-1,-1,2020-06-17
97035,11,4.6,2020-06-17
97038,39,25.8,2020-06-17
97040,-1,-1,2020-06-17
97041,-1,-1,2020-06-17
97042,-1,-1,2020-06-17
97045,53,10.3,2020-06-17
97048,-1,-1,2020-06-17
97049,0,0,2020-06-17
97051,-1,-1,2020-06-17
97053,-1,-1,2020-06-17
97054,0,0,2020-06-17
97055,20,11.5,2020-06-17
97056,-1,-1,2020-06-17
97058,38,19.2,2020-06-17
97060,46,21.7,2020-06-17
97062,44,16,2020-06-17
97063,0,0,2020-06-17
97064,-1,-1,2020-06-17
97067,0,0,2020-06-17
97068,12,4.2,2020-06-17
97070,22,10.5,2020-06-17
97071,238,82.6,2020-06-17
97078,47,21.9,2020-06-17
97080,98,24,2020-06-17
97086,36,13.8,2020-06-17
97089,10,8.3,2020-06-17
97101,-1,-1,2020-06-17
97103,24,14.2,2020-06-17
97106,-1,-1,2020-06-17
97107,0,0,2020-06-17
97110,0,0,2020-06-17
97111,0,0,2020-06-17
97112,0,0,2020-06-17
97113,81,57.2,2020-06-17
97114,-1,-1,2020-06-17
97115,-1,-1,2020-06-17
97116,99,41.1,2020-06-17
97119,-1,-1,2020-06-17
97121,-1,-1,2020-06-17
97123,136,30.5,2020-06-17
97124,67,13.9,2020-06-17
97127,-1,-1,2020-06-17
97128,39,10.8,2020-06-17
97131,-1,-1,2020-06-17
97132,33,11.7,2020-06-17
97133,-1,-1,2020-06-17
97136,0,0,2020-06-17
97137,0,0,2020-06-17
97138,-1,-1,2020-06-17
97140,22,9.4,2020-06-17
97141,-1,-1,2020-06-17
97146,13,22,2020-06-17
97148,-1,-1,2020-06-17
97201,15,9.7,2020-06-17
97202,30,7.7,2020-06-17
97203,70,22.6,2020-06-17
97204,-1,-1,2020-06-17
97205,-1,-1,2020-06-17
97206,65,13.7,2020-06-17
97209,23,15.4,2020-06-17
97210,-1,-1,2020-06-17
97211,35,11.2,2020-06-17
97212,18,7.5,2020-06-17
97213,46,15.7,2020-06-17
97214,48,20.2,2020-06-17
97215,13,7.9,2020-06-17
97216,28,18,2020-06-17
97217,51,16.2,2020-06-17
97218,18,12.4,2020-06-17
97219,45,11.6,2020-06-17
97220,62,21.8,2020-06-17
97221,10,8.6,2020-06-17
97222,60,17.2,2020-06-17
97223,65,13.9,2020-06-17
97224,28,9,2020-06-17
97225,26,10.8,2020-06-17
97227,-1,-1,2020-06-17
97229,38,6.5,2020-06-17
97230,105,26.4,2020-06-17
97231,-1,-1,2020-06-17
97232,-1,-1,2020-06-17
97233,159,40.4,2020-06-17
97236,249,67.6,2020-06-17
97239,-1,-1,2020-06-17
97266,81,24.3,2020-06-17
97267,48,15.6,2020-06-17
97301,147,27.5,2020-06-17
97302,70,18.9,2020-06-17
97303,110,28.5,2020-06-17
97304,87,30.6,2020-06-17
97305,141,35.1,2020-06-17
97306,48,17.5,2020-06-17
97317,69,28.3,2020-06-17
97321,35,14,2020-06-17
97322,40,11.8,2020-06-17
97324,0,0,2020-06-17
97325,15,22.7,2020-06-17
97327,-1,-1,2020-06-17
97330,43,10.4,2020-06-17
97331,-1,-1,2020-06-17
97333,-1,-1,2020-06-17
97338,11,5.5,2020-06-17
97341,-1,-1,2020-06-17
97344,0,0,2020-06-17
97347,-1,-1,2020-06-17
97348,-1,-1,2020-06-17
97351,21,20.4,2020-06-17
97352,-1,-1,2020-06-17
97355,40,14,2020-06-17
97358,0,0,2020-06-17
97360,-1,-1,2020-06-17
97361,-1,-1,2020-06-17
97362,16,36.9,2020-06-17
97365,187,174.1,2020-06-17
97366,-1,-1,2020-06-17
97367,-1,-1,2020-06-17
97368,-1,-1,2020-06-17
97370,-1,-1,2020-06-17
97374,-1,-1,2020-06-17
97375,-1,-1,2020-06-17
97376,0,0,2020-06-17
97378,-1,-1,2020-06-17
97380,-1,-1,2020-06-17
97381,37,25.2,2020-06-17
97383,22,22.9,2020-06-17
97385,14,43,2020-06-17
97386,-1,-1,2020-06-17
97389,-1,-1,2020-06-17
97391,-1,-1,2020-06-17
97392,-1,-1,2020-06-17
97394,-1,-1,2020-06-17
97396,-1,-1,2020-06-17
97401,13,3.2,2020-06-17
97402,24,4.8,2020-06-17
97403,-1,-1,2020-06-17
97404,-1,-1,2020-06-17
97405,10,2.2,2020-06-17
97408,-1,-1,2020-06-17
97411,0,0,2020-06-17
97415,-1,-1,2020-06-17
97417,-1,-1,2020-06-17
97419,0,0,2020-06-17
97420,-1,-1,2020-06-17
97423,0,0,2020-06-17
97424,-1,-1,2020-06-17
97426,-1,-1,2020-06-17
97431,0,0,2020-06-17
97435,0,0,2020-06-17
97437,0,0,2020-06-17
97438,0,0,2020-06-17
97439,-1,-1,2020-06-17
97442,0,0,2020-06-17
97443,0,0,2020-06-17
97444,-1,-1,2020-06-17
97446,-1,-1,2020-06-17
97448,-1,-1,2020-06-17
97449,0,0,2020-06-17
97452,0,0,2020-06-17
97454,0,0,2020-06-17
97455,0,0,2020-06-17
97456,0,0,2020-06-17
97457,-1,-1,2020-06-17
97458,0,0,2020-06-17
97459,27,19.2,2020-06-17
97462,-1,-1,2020-06-17
97463,0,0,2020-06-17
97465,0,0,2020-06-17
97467,-1,-1,2020-06-17
97469,-1,-1,2020-06-17
97470,-1,-1,2020-06-17
97471,-1,-1,2020-06-17
97477,11,3,2020-06-17
97478,-1,-1,2020-06-17
97479,-1,-1,2020-06-17
97487,-1,-1,2020-06-17
97488,0,0,2020-06-17
97495,-1,-1,2020-06-17
97496,-1,-1,2020-06-17
97497,0,0,2020-06-17
97498,0,0,2020-06-17
97499,0,0,2020-06-17
97501,18,4.3,2020-06-17
97502,15,5.4,2020-06-17
97503,10,9.5,2020-06-17
97504,19,4.3,2020-06-17
97520,10,4.1,2020-06-17
97523,-1,-1,2020-06-17
97524,-1,-1,2020-06-17
97525,-1,-1,2020-06-17
97526,13,3.8,2020-06-17
97527,-1,-1,2020-06-17
97530,0,0,2020-06-17
97532,0,0,2020-06-17
97535,-1,-1,2020-06-17
97537,0,0,2020-06-17
97538,0,0,2020-06-17
97539,0,0,2020-06-17
97540,-1,-1,2020-06-17
97541,0,0,2020-06-17
97544,0,0,2020-06-17
97601,21,9.4,2020-06-17
97603,22,7.5,2020-06-17
97623,-1,-1,2020-06-17
97624,-1,-1,2020-06-17
97630,-1,-1,2020-06-17
97632,-1,-1,2020-06-17
97633,-1,-1,2020-06-17
97641,0,0,2020-06-17
97701,38,6.4,2020-06-17
97702,38,9.4,2020-06-17
97703,15,1.5,2020-06-17
97707,-1,-1,2020-06-17
97708,-1,-1,2020-06-17
97720,-1,-1,2020-06-17
97734,-1,-1,2020-06-17
97738,0,0,2020-06-17
97739,-1,-1,2020-06-17
97741,19,16,2020-06-17
97753,0,0,2020-06-17
97754,-1,-1,2020-06-17
97756,38,11.3,2020-06-17
97759,0,0,2020-06-17
97760,-1,-1,2020-06-17
97761,43,107.9,2020-06-17
97801,-1,-1,2020-06-17
97813,-1,-1,2020-06-17
97814,-1,-1,2020-06-17
97818,12,28.9,2020-06-17
97820,0,0,2020-06-17
97824,-1,-1,2020-06-17
97826,0,0,2020-06-17
97827,0,0,2020-06-17
97828,-1,-1,2020-06-17
