zip,count,date,COVID_count_per_10k,name,total_population,median_household_income
97828,28,2020-12-16,84.28657435279952,Enterprise,3322,66367
97360,21,2020-12-16,83.33333333333333,Mill City,2520,50811
97496,67,2020-12-16,79.44036044581456,Winston,8434,42666
97366,12,2020-12-16,79.26023778071334,South Beach,1514,57443
97443,19,2020-12-16,72.68553940321347,Glide,2614,57841
97437,22,2020-12-16,72.48764415156508,Elmira,3035,59021
97423,48,2020-12-16,70.03209804493726,Coquille,6854,39358
97538,19,2020-12-16,69.8529411764706,Selma,2720,46611
97739,94,2020-12-16,69.2347352139648,La Pine,13577,48661
97846,14,2020-12-16,68.359375,Joseph,2048,50136
97368,26,2020-12-16,68.13417190775681,Otis,3816,46429
97435,16,2020-12-16,67.79661016949153,Drain,2360,46710
97523,47,2020-12-16,60.88871615494235,Cave Junction,7719,32518
97136,11,2020-12-16,58.047493403693935,Rockaway Beach,1895,39354
97341,15,2020-12-16,57.25190839694657,Depoe Bay,2620,50974
97394,27,2020-12-16,52.951559129241026,Waldport,5099,46170
97444,29,2020-12-16,50.4874651810585,Gold Beach,5744,48135
97449,10,2020-12-16,49.28536224741252,Lakeside,2029,39372
97499,10,2020-12-16,49.09180166912126,Yoncalla,2037,45827
97442,11,2020-12-16,44.158972300281015,Glendale,2491,46523
97411,33,2020-12-16,41.74045029091829,Bandon,7906,35720
97439,61,2020-12-16,38.754764930114355,Florence,15740,40608
97131,10,2020-12-16,35.3356890459364,Nehalem,2830,51254
97458,15,2020-12-16,31.42019271051529,Myrtle Point,4774,42761
97465,-1,2020-12-16,-4.266211604095563,Port Orford,2344,34346
97544,-1,2020-12-16,-4.323389537397319,Williams,2313,42673
97498,-1,2020-12-16,-5.058168942842691,Yachats,1977,44404
97376,-1,2020-12-16,-5.8582308142940835,Seal Rock,1707,46445
97054,-1,2020-12-16,-6.082725060827251,Deer Island,1644,71903
97497,-1,2020-12-16,-6.28140703517588,Wolf Creek,1592,44954
97107,-1,2020-12-16,-6.30119722747322,Bay City,1587,57057
97344,-1,2020-12-16,-8.223684210526315,Falls City,1216,49123
97488,-1,2020-12-16,-8.695652173913043,Vida,1150,56463
97063,-1,2020-12-16,-9.380863039399625,Tygh Valley,1066,43224
97708,16,2020-12-16,,,,
