zip,count,new_rate_10k,date,zipcode,name,state_abbrev,area,totpop_cy,medhinc_cy
97202,6,25.8138,2020-10-14,97202,Portland,OR,6.45230355394679,43023,71733
97526,7,25.3967,2020-10-14,97526,"Grants Pass",OR,243.846756990657,36281,48330
97471,8,24.6664,2020-10-14,97471,Roseburg,OR,251.139465757646,30833,55714
97035,9,22.4532,2020-10-14,97035,"Lake Oswego",OR,6.31803889599612,24948,101507
97338,10,21.934,2020-10-14,97338,Dallas,OR,119.506743055171,21934,55449
97601,9,21.2238,2020-10-14,97601,"Klamath Falls",OR,882.99107448628,23582,36080
97024,17,19.8016,2020-10-14,97024,Fairview,OR,4.18615660806631,11648,57991
97055,10,19.698,2020-10-14,97055,Sandy,OR,129.602002231481,19698,74114
97201,11,19.2874,2020-10-14,97201,Portland,OR,1.91677186068537,17534,56236
97741,13,18.0232,2020-10-14,97741,Madras,OR,413.425575230265,13864,50018
97408,12,17.1672,2020-10-14,97408,Eugene,OR,46.7976016714666,14306,69006
97214,6,17.1438,2020-10-14,97214,Portland,OR,2.85922795051223,28573,59244
97470,8,16.6696,2020-10-14,97470,Roseburg,OR,169.189665103415,20837,46149
97381,10,16.663,2020-10-14,97381,Silverton,OR,174.570771341952,16663,71467
97209,8,16.4904,2020-10-14,97209,Portland,OR,1.05363360339782,20613,73208
97520,6,16.2984,2020-10-14,97520,Ashland,OR,650.448522966211,27164,57290
97212,6,16.1316,2020-10-14,97212,Portland,OR,2.76480943755293,26886,101728
97070,6,15.1866,2020-10-14,97070,Wilsonville,OR,18.7799103406834,25311,80835
97140,5,14.3955,2020-10-14,97140,Sherwood,OR,44.5113598348181,28791,103356
97386,9,13.1076,2020-10-14,97386,"Sweet Home",OR,107.586972672056,14564,44923
97225,5,13.043,2020-10-14,97225,Portland,OR,6.71961076398565,26086,89522
97089,9,12.5775,2020-10-14,97089,Damascus,OR,22.1144784514842,13975,103250
97754,6,12.3192,2020-10-14,97754,Prineville,OR,1467.37683227988,20532,38952
97068,4,12.1944,2020-10-14,97068,"West Linn",OR,23.7339287314379,30486,114441
97232,8,11.7784,2020-10-14,97232,Portland,OR,1.83671878515889,14723,58233
97814,9,11.3418,2020-10-14,97814,"Baker City",OR,952.186089352735,12602,46509
97031,5,9.8315,2020-10-14,97031,"Hood River",OR,199.283132569596,19663,63475
97524,6,9.5916,2020-10-14,97524,"Eagle Point",OR,263.8716465197,15986,62913
97038,5,8.5905,2020-10-14,97038,Molalla,OR,298.257087846743,17181,65790
97218,5,7.914,2020-10-14,97218,Portland,OR,10.933331212801,15828,59510
97913,13,7.3164,2020-10-14,97913,Nyssa,OR,128.27929162279,5628,49789
97048,10,6.928,2020-10-14,97048,Rainier,OR,86.6670230508749,6928,55360
97448,5,6.876,2020-10-14,97448,"Junction City",OR,128.283101377363,13752,57776
97027,5,6.4995,2020-10-14,97027,Gladstone,OR,2.53169545588836,12999,68497
97424,3,5.8302,2020-10-14,97424,"Cottage Grove",OR,370.739181076859,19434,46881
97141,4,5.5488,2020-10-14,97141,Tillamook,OR,451.829101196267,13872,50213
97103,3,5.4798,2020-10-14,97103,Astoria,OR,239.295466811066,18266,56160
97239,3,5.4099,2020-10-14,97239,Portland,OR,3.62157139517183,18033,103921
97457,5,5.3795,2020-10-14,97457,"Myrtle Creek",OR,183.319970378127,10759,46493
97383,5,5.172,2020-10-14,97383,Stayton,OR,51.2844375073337,10344,55632
97882,6,5.133,2020-10-14,97882,Umatilla,OR,21.5603927785969,8555,51073
97051,3,5.1216,2020-10-14,97051,"Saint Helens",OR,47.1602383778659,17072,52674
97361,4,5.0444,2020-10-14,97361,Monmouth,OR,126.510175147305,12611,47043
97210,4,5.0236,2020-10-14,97210,Portland,OR,9.33315507292738,12559,81797
97056,4,4.9104,2020-10-14,97056,Scappoose,OR,97.4827887013022,12276,64162
97009,6,4.8906,2020-10-14,97009,Boring,OR,29.8693398068566,8151,85309
97503,4,4.8164,2020-10-14,97503,"White City",OR,60.3128732320419,12041,53263
97351,4,4.606,2020-10-14,97351,Independence,OR,54.3162639212462,11515,48413
97370,5,4.5965,2020-10-14,97370,Philomath,OR,146.86498146682,9193,63322
97034,2,4.0528,2020-10-14,97034,"Lake Oswego",OR,7.81399111357301,20264,142163
97761,13,3.9585,2020-10-14,97761,"Warm Springs",OR,475.68087955937,3045,49387
97392,7,3.7667,2020-10-14,97392,Turner,OR,40.547786829772,5381,71954
97487,4,3.646,2020-10-14,97487,Veneta,OR,193.896746069673,9115,54469
97391,6,3.624,2020-10-14,97391,Toledo,OR,82.3830264263315,6040,52634
97023,3,3.495,2020-10-14,97023,Estacada,OR,712.193589163212,11650,75268
97862,3,3.4695,2020-10-14,97862,"Milton Freewater",OR,312.696971532913,11565,46821
97760,4,3.3044,2020-10-14,97760,Terrebonne,OR,95.3527970043214,8261,67439
97227,6,3.2838,2020-10-14,97227,Portland,OR,1.40340378983457,5473,67684
97426,3,3.183,2020-10-14,97426,Creswell,OR,71.4998792993486,10610,63451
97439,2,3.148,2020-10-14,97439,Florence,OR,147.881754396235,15740,40608
97016,5,3.129,2020-10-14,97016,Clatskanie,OR,276.987220381071,6258,57303
97918,7,3.1276,2020-10-14,97918,Vale,OR,452.366952485294,4468,44641
97115,6,2.7852,2020-10-14,97115,Dundee,OR,14.4700455024229,4642,85187
97022,7,2.6964,2020-10-14,97022,"Eagle Creek",OR,23.8678832823901,3852,75311
97624,6,2.6478,2020-10-14,97624,Chiloquin,OR,1852.60171953915,4413,35870
97205,3,2.5662,2020-10-14,97205,Portland,OR,0.923496933572463,8554,35240
97221,2,2.5282,2020-10-14,97221,Portland,OR,4.31003970887527,12641,113699
97818,5,2.3225,2020-10-14,97818,Boardman,OR,239.125020719744,4645,54928
97365,2,2.2262,2020-10-14,97365,Newport,OR,31.7394248606074,11131,46167
97325,3,2.2209,2020-10-14,97325,Aumsville,OR,32.2191746485237,7403,66567
97367,2,2.2176,2020-10-14,97367,"Lincoln City",OR,136.311926035337,11088,41295
97446,4,2.1164,2020-10-14,97446,Harrisburg,OR,115.495174608374,5291,59823
97362,4,2.0136,2020-10-14,97362,"Mount Angel",OR,21.3120288457216,5034,53086
97002,3,1.821,2020-10-14,97002,Aurora,OR,40.0266217795295,6070,73623
97215,1,1.8096,2020-10-14,97215,Portland,OR,2.33325423380893,18096,85750
97850,1,1.7448,2020-10-14,97850,"La Grande",OR,863.241653582023,17448,42768
97114,3,1.6341,2020-10-14,97114,Dayton,OR,55.8963757594123,5447,67395
97041,5,1.6155,2020-10-14,97041,"Mount Hood Parkdale",OR,258.72545741262,3231,73821
97759,2,1.5586,2020-10-14,97759,Sisters,OR,415.158671772103,7793,75337
97459,1,1.4881,2020-10-14,97459,"North Bend",OR,317.289280830006,14881,45092
97707,2,1.422,2020-10-14,97707,Bend,OR,263.759679406388,7110,62308
97827,4,1.3204,2020-10-14,97827,Elgin,OR,412.153827971747,3301,41728
97119,3,1.3026,2020-10-14,97119,Gaston,OR,132.957504975451,4342,86088
97146,2,1.2848,2020-10-14,97146,Warrenton,OR,20.5480977205662,6424,56436
97101,3,1.2051,2020-10-14,97101,Amity,OR,52.6033819215424,4017,65422
97844,3,1.2039,2020-10-14,97844,Irrigon,OR,64.1291827565068,4013,58486
97374,2,1.1282,2020-10-14,97374,Scio,OR,179.38600668469,5641,71138
97111,3,1.0662,2020-10-14,97111,Carlton,OR,39.6472672675319,3554,72753
97479,1,1.0112,2020-10-14,97479,Sutherlin,OR,161.509165303762,10112,48659
97378,1,0.9474,2020-10-14,97378,Sheridan,OR,136.875599486188,9474,51177
97127,2,0.8972,2020-10-14,97127,Lafayette,OR,0.970654425959932,4486,59993
97231,2,0.8964,2020-10-14,97231,Portland,OR,63.2942004455825,4482,112694
97385,2,0.7054,2020-10-14,97385,Sublimity,OR,33.2346763206548,3527,67784
97734,2,0.6524,2020-10-14,97734,Culver,OR,195.835203739587,3262,53777
97032,1,0.5433,2020-10-14,97032,Hubbard,OR,18.9248526835487,5433,61752
97875,2,0.5354,2020-10-14,97875,Stanfield,OR,47.8678632375082,2677,58097
97630,1,0.5292,2020-10-14,97630,Lakeview,OR,1108.21643912553,5292,43584
97525,1,0.5268,2020-10-14,97525,"Gold Hill",OR,121.333049774043,5268,50465
97004,1,0.4689,2020-10-14,97004,Beavercreek,OR,39.1196044316582,4689,94200
97463,1,0.4347,2020-10-14,97463,Oakridge,OR,1108.31774477111,4347,40287
97462,1,0.4068,2020-10-14,97462,Oakland,OR,232.843572938254,4068,52371
97828,1,0.3322,2020-10-14,97828,Enterprise,OR,803.94985528233,3322,66367
97885,2,0.3016,2020-10-14,97885,Wallowa,OR,535.06213387983,1508,51842
97375,2,0.2454,2020-10-14,97375,"Scotts Mills",OR,32.19789870907,1227,84889
97018,1,0.2153,2020-10-14,97018,"Columbia City",OR,2.04488162679004,2153,60643
97826,1,0.1335,2020-10-14,97826,Echo,OR,265.413747984774,1335,53454
97019,0,0.0,2020-10-14,97019,Corbett,OR,59.3260538411205,3443,79095
97026,0,0.0,2020-10-14,97026,Gervais,OR,38.6904693240725,4153,63861
97040,0,0.0,2020-10-14,97040,Mosier,OR,58.486696193266,1411,59364
97042,0,0.0,2020-10-14,97042,Mulino,OR,24.3268358552451,2837,91742
97064,0,0.0,2020-10-14,97064,Vernonia,OR,195.955939643437,3732,56671
97067,0,0.0,2020-10-14,97067,Welches,OR,27.8987792260179,2046,79013
97106,0,0.0,2020-10-14,97106,Banks,OR,46.8514125158442,5269,104265
97121,0,0.0,2020-10-14,97121,Hammond,OR,9.57727430280269,1678,54015
97133,0,0.0,2020-10-14,97133,"North Plains",OR,67.5276668315863,5387,88697
97138,0,0.0,2020-10-14,97138,Seaside,OR,420.584393781099,11004,48139
97148,0,0.0,2020-10-14,97148,Yamhill,OR,138.28332478265,3676,93310
97331,0,0.0,2020-10-14,97331,Corvallis,OR,0.663984465997161,3290,14268
97352,0,0.0,2020-10-14,97352,Jefferson,OR,47.2052449347284,6677,62500
97366,0,0.0,2020-10-14,97366,"South Beach",OR,12.312478497354,1514,57443
97380,0,0.0,2020-10-14,97380,Siletz,OR,113.020290604281,2629,48339
97389,0,0.0,2020-10-14,97389,Tangent,OR,35.2377751451229,1775,59138
97423,0,0.0,2020-10-14,97423,Coquille,OR,112.685711575054,6854,39358
97456,0,0.0,2020-10-14,97456,Monroe,OR,104.731561713054,3122,59770
97496,0,0.0,2020-10-14,97496,Winston,OR,89.2505988458222,8434,42666
97523,0,0.0,2020-10-14,97523,"Cave Junction",OR,297.598609236921,7719,32518
97530,0,0.0,2020-10-14,97530,Jacksonville,OR,417.319009797209,7965,60279
97535,0,0.0,2020-10-14,97535,Phoenix,OR,2.79661982648793,5815,44271
97540,0,0.0,2020-10-14,97540,Talent,OR,30.9193571231466,9456,43916
97633,0,0.0,2020-10-14,97633,Merrill,OR,30.9432516555878,1308,49452
97739,0,0.0,2020-10-14,97739,"La Pine",OR,1087.68961845201,13577,48661
97813,0,0.0,2020-10-14,97813,Athena,OR,74.6895359783476,1321,59451
97820,0,0.0,2020-10-14,97820,"Canyon City",OR,160.267551419596,1238,56040
97824,0,0.0,2020-10-14,97824,Cove,OR,210.722680595857,1753,62393
97836,0,0.0,2020-10-14,97836,Heppner,OR,1122.95460154303,2020,50209
97868,0,0.0,2020-10-14,97868,"Pilot Rock",OR,405.020545465497,2073,49244
97883,0,0.0,2020-10-14,97883,Union,OR,347.202720024648,2824,45161
97886,0,0.0,2020-10-14,97886,Weston,OR,134.355281316099,1169,61998
97537,-1,-0.7431,2020-10-14,97537,"Rogue River",OR,213.780221461063,7431,48920
97401,72,330.0552,2020-10-21,97401,Eugene,OR,9.37509235079675,45841,37586
97301,56,321.9888,2020-10-21,97301,Salem,OR,11.2504876292894,57498,43425
97233,65,281.866,2020-10-21,97233,Portland,OR,4.70276841896393,43364,44978
97402,43,235.9969,2020-10-21,97402,Eugene,OR,86.7558635149065,54883,44970
97501,50,228.275,2020-10-21,97501,Medford,OR,42.3412006575402,45655,43006
97305,47,204.6991,2020-10-21,97305,Salem,OR,47.9919312146601,43553,48604
97123,39,193.479,2020-10-21,97123,Hillsboro,OR,56.0120216624948,49610,78935
97236,46,182.7534,2020-10-21,97236,Portland,OR,7.56497957853936,39729,53217
97080,39,179.8875,2020-10-21,97080,Gresham,OR,22.5367931854277,46125,75213
97230,37,156.6913,2020-10-21,97230,Portland,OR,10.6941806300882,42349,55153
97045,27,153.3816,2020-10-21,97045,"Oregon City",OR,86.8540690401142,56808,80390
97124,27,147.8655,2020-10-21,97124,Hillsboro,OR,44.7373082281095,54765,88896
97229,19,134.292,2020-10-21,97229,Portland,OR,19.3911836373978,70680,119453
97504,27,132.3756,2020-10-21,97504,Medford,OR,51.2395277919682,49028,56873
97030,31,125.1377,2020-10-21,97030,Gresham,OR,7.21237632695326,40367,52440
97303,29,123.3834,2020-10-21,97303,Salem,OR,23.5161318208895,42546,61298
97007,24,116.4144,2020-10-21,97007,Beaverton,OR,17.7854705085801,48506,100221
97317,42,109.8888,2020-10-21,97317,Salem,OR,54.4089265038736,26164,59502
97071,34,107.4502,2020-10-21,97071,Woodburn,OR,57.0083478387998,31603,53329
97914,51,98.8788,2020-10-21,97914,Ontario,OR,200.505792931874,19388,37363
97206,19,97.5137,2020-10-21,97206,Portland,OR,6.47120363521073,51323,62204
97219,23,95.7444,2020-10-21,97219,Portland,OR,11.7849159790826,41628,100306
97330,21,93.6096,2020-10-21,97330,Corvallis,OR,83.6455129006939,44576,54916
97801,41,90.0852,2020-10-21,97801,Pendleton,OR,1029.22758482109,21972,53891
97220,27,90.018,2020-10-21,97220,Portland,OR,7.68595224493517,33340,53408
97006,20,89.58,2020-10-21,97006,Beaverton,OR,6.96620870101866,44790,78544
97304,28,89.138,2020-10-21,97304,Salem,OR,61.7361312641532,31835,66749
97404,24,85.3968,2020-10-21,97404,Eugene,OR,11.5969964882171,35582,60196
97211,25,85.2125,2020-10-21,97211,Portland,OR,6.68439653946473,34085,80640
97478,20,80.228,2020-10-21,97478,Springfield,OR,218.43651534161,40114,55845
97702,16,79.5712,2020-10-21,97702,Bend,OR,132.365304370722,49732,70425
97128,20,79.144,2020-10-21,97128,Mcminnville,OR,117.481372378274,39572,54784
97132,24,75.3096,2020-10-21,97132,Newberg,OR,63.2182799357448,31379,71141
97086,23,75.1755,2020-10-21,97086,"Happy Valley",OR,10.1481203049254,32685,98590
97116,25,72.4575,2020-10-21,97116,"Forest Grove",OR,68.8593418357364,28983,62657
97217,20,72.422,2020-10-21,97217,Portland,OR,10.6222520893604,36211,69277
97062,24,72.0168,2020-10-21,97062,Tualatin,OR,14.7521473141031,30007,86250
97477,18,69.4134,2020-10-21,97477,Springfield,OR,13.0979783328779,38563,42555
97203,19,67.7521,2020-10-21,97203,Portland,OR,11.3519900967709,35659,57817
97267,20,65.312,2020-10-21,97267,Portland,OR,7.58717075062981,32656,71640
97838,24,63.3816,2020-10-21,97838,Hermiston,OR,149.909098157205,26409,53832
97420,22,62.7682,2020-10-21,97420,"Coos Bay",OR,214.70438031486,28531,39114
97266,17,62.6824,2020-10-21,97266,Portland,OR,6.22534838462095,36872,46821
97703,20,61.992,2020-10-21,97703,Bend,OR,209.628363892125,30996,78610
97302,15,61.185,2020-10-21,97302,Salem,OR,24.242351044718,40790,64161
97005,20,56.618,2020-10-21,97005,Beaverton,OR,5.55325797447222,28309,54232
97223,11,56.3508,2020-10-21,97223,Portland,OR,10.9526555550035,51228,83752
97355,18,56.313,2020-10-21,97355,Lebanon,OR,210.670447169973,31285,51381
97222,15,55.8795,2020-10-21,97222,Portland,OR,8.77269824640158,37253,58020
97306,18,54.7038,2020-10-21,97306,Salem,OR,33.1631468359043,30391,75599
97224,14,52.3782,2020-10-21,97224,Portland,OR,8.99561706980357,37413,78136
97756,13,52.26,2020-10-21,97756,Redmond,OR,98.7445915875537,40200,56928
97322,14,52.003,2020-10-21,97322,Albany,OR,66.1532586379949,37145,49169
97003,16,50.584,2020-10-21,97003,Beaverton,OR,4.5660289468645,31615,72734
97060,22,48.565,2020-10-21,97060,Troutdale,OR,17.3397775572849,22075,70029
97013,19,48.1707,2020-10-21,97013,Canby,OR,60.3126390462049,25353,76479
97701,11,44.1122,2020-10-21,97701,Bend,OR,333.335024057135,40102,60820
97403,33,41.9133,2020-10-21,97403,Eugene,OR,4.03051016642778,12701,48779
97008,13,39.4368,2020-10-21,97008,Beaverton,OR,5.17317267762446,30336,71986
97502,13,38.5528,2020-10-21,97502,"Central Point",OR,82.2044501335604,29656,55522
97405,8,38.1256,2020-10-21,97405,Eugene,OR,112.221940186477,47657,66133
97213,12,37.884,2020-10-21,97213,Portland,OR,3.97752784955941,31570,73860
97321,13,36.1881,2020-10-21,97321,Albany,OR,75.2305488907682,27837,68304
97078,14,36.1242,2020-10-21,97078,Beaverton,OR,7.45919366438412,25803,67159
97218,22,34.8216,2020-10-21,97218,Portland,OR,10.933331212801,15828,59510
97471,11,33.9163,2020-10-21,97471,Roseburg,OR,251.139465757646,30833,55714
97524,21,33.5706,2020-10-21,97524,"Eagle Point",OR,263.8716465197,15986,62913
97068,11,33.5346,2020-10-21,97068,"West Linn",OR,23.7339287314379,30486,114441
97216,18,31.329,2020-10-21,97216,Portland,OR,2.49739773221441,17405,50559
97015,13,29.4229,2020-10-21,97015,Clackamas,OR,8.93667288867039,22633,74846
97209,14,28.8582,2020-10-21,97209,Portland,OR,1.05363360339782,20613,73208
97024,22,25.6256,2020-10-21,97024,Fairview,OR,4.18615660806631,11648,57991
97603,8,24.9168,2020-10-21,97603,"Klamath Falls",OR,350.172343989018,31146,44512
97754,12,24.6384,2020-10-21,97754,Prineville,OR,1467.37683227988,20532,38952
97225,9,23.4774,2020-10-21,97225,Portland,OR,6.71961076398565,26086,89522
97526,6,21.7686,2020-10-21,97526,"Grants Pass",OR,243.846756990657,36281,48330
97520,8,21.7312,2020-10-21,97520,Ashland,OR,650.448522966211,27164,57290
97239,12,21.6396,2020-10-21,97239,Portland,OR,3.62157139517183,18033,103921
97470,10,20.837,2020-10-21,97470,Roseburg,OR,169.189665103415,20837,46149
97035,8,19.9584,2020-10-21,97035,"Lake Oswego",OR,6.31803889599612,24948,101507
97424,10,19.434,2020-10-21,97424,"Cottage Grove",OR,370.739181076859,19434,46881
97448,13,17.8776,2020-10-21,97448,"Junction City",OR,128.283101377363,13752,57776
97201,10,17.534,2020-10-21,97201,Portland,OR,1.91677186068537,17534,56236
97113,11,16.7002,2020-10-21,97113,Cornelius,OR,33.7133882926189,15182,62923
97408,11,15.7366,2020-10-21,97408,Eugene,OR,46.7976016714666,14306,69006
97503,13,15.6533,2020-10-21,97503,"White City",OR,60.3128732320419,12041,53263
97070,6,15.1866,2020-10-21,97070,Wilsonville,OR,18.7799103406834,25311,80835
97214,5,14.2865,2020-10-21,97214,Portland,OR,2.85922795051223,28573,59244
97527,4,13.96,2020-10-21,97527,"Grants Pass",OR,177.575483333165,34900,48717
97212,5,13.443,2020-10-21,97212,Portland,OR,2.76480943755293,26886,101728
97381,7,11.6641,2020-10-21,97381,Silverton,OR,174.570771341952,16663,71467
97862,10,11.565,2020-10-21,97862,"Milton Freewater",OR,312.696971532913,11565,46821
97338,5,10.967,2020-10-21,97338,Dallas,OR,119.506743055171,21934,55449
97058,5,10.603,2020-10-21,97058,"The Dalles",OR,336.440385431871,21206,51778
97232,7,10.3061,2020-10-21,97232,Portland,OR,1.83671878515889,14723,58233
97221,8,10.1128,2020-10-21,97221,Portland,OR,4.31003970887527,12641,113699
97383,9,9.3096,2020-10-21,97383,Stayton,OR,51.2844375073337,10344,55632
97009,11,8.9661,2020-10-21,97009,Boring,OR,29.8693398068566,8151,85309
97140,3,8.6373,2020-10-21,97140,Sherwood,OR,44.5113598348181,28791,103356
97202,2,8.6046,2020-10-21,97202,Portland,OR,6.45230355394679,43023,71733
97056,7,8.5932,2020-10-21,97056,Scappoose,OR,97.4827887013022,12276,64162
97051,5,8.536,2020-10-21,97051,"Saint Helens",OR,47.1602383778659,17072,52674
97089,6,8.385,2020-10-21,97089,Damascus,OR,22.1144784514842,13975,103250
97034,4,8.1056,2020-10-21,97034,"Lake Oswego",OR,7.81399111357301,20264,142163
97913,14,7.8792,2020-10-21,97913,Nyssa,OR,128.27929162279,5628,49789
97415,5,7.8075,2020-10-21,97415,Brookings,OR,746.403329559069,15615,41438
97027,6,7.7994,2020-10-21,97027,Gladstone,OR,2.53169545588836,12999,68497
97361,6,7.5666,2020-10-21,97361,Monmouth,OR,126.510175147305,12611,47043
97103,4,7.3064,2020-10-21,97103,Astoria,OR,239.295466811066,18266,56160
97601,3,7.0746,2020-10-21,97601,"Klamath Falls",OR,882.99107448628,23582,36080
97038,4,6.8724,2020-10-21,97038,Molalla,OR,298.257087846743,17181,65790
97333,3,6.7737,2020-10-21,97333,Corvallis,OR,102.951002224795,22579,55348
97055,3,5.9094,2020-10-21,97055,Sandy,OR,129.602002231481,19698,74114
97351,5,5.7575,2020-10-21,97351,Independence,OR,54.3162639212462,11515,48413
97365,5,5.5655,2020-10-21,97365,Newport,OR,31.7394248606074,11131,46167
97457,5,5.3795,2020-10-21,97457,"Myrtle Creek",OR,183.319970378127,10759,46493
97882,6,5.133,2020-10-21,97882,Umatilla,OR,21.5603927785969,8555,51073
97446,9,4.7619,2020-10-21,97446,Harrisburg,OR,115.495174608374,5291,59823
97439,3,4.722,2020-10-21,97439,Florence,OR,147.881754396235,15740,40608
97023,4,4.66,2020-10-21,97023,Estacada,OR,712.193589163212,11650,75268
97487,5,4.5575,2020-10-21,97487,Veneta,OR,193.896746069673,9115,54469
97386,3,4.3692,2020-10-21,97386,"Sweet Home",OR,107.586972672056,14564,44923
97426,4,4.244,2020-10-21,97426,Creswell,OR,71.4998792993486,10610,63451
97141,3,4.1616,2020-10-21,97141,Tillamook,OR,451.829101196267,13872,50213
97210,3,3.7677,2020-10-21,97210,Portland,OR,9.33315507292738,12559,81797
97918,8,3.5744,2020-10-21,97918,Vale,OR,452.366952485294,4468,44641
97850,2,3.4896,2020-10-21,97850,"La Grande",OR,863.241653582023,17448,42768
97367,3,3.3264,2020-10-21,97367,"Lincoln City",OR,136.311926035337,11088,41295
97459,2,2.9762,2020-10-21,97459,"North Bend",OR,317.289280830006,14881,45092
97374,5,2.8205,2020-10-21,97374,Scio,OR,179.38600668469,5641,71138
97741,2,2.7728,2020-10-21,97741,Madras,OR,413.425575230265,13864,50018
97048,4,2.7712,2020-10-21,97048,Rainier,OR,86.6670230508749,6928,55360
97370,3,2.7579,2020-10-21,97370,Philomath,OR,146.86498146682,9193,63322
97227,5,2.7365,2020-10-21,97227,Portland,OR,1.40340378983457,5473,67684
97760,3,2.4783,2020-10-21,97760,Terrebonne,OR,95.3527970043214,8261,67439
97215,1,1.8096,2020-10-21,97215,Portland,OR,2.33325423380893,18096,85750
97496,2,1.6868,2020-10-21,97496,Winston,OR,89.2505988458222,8434,42666
97844,4,1.6052,2020-10-21,97844,Irrigon,OR,64.1291827565068,4013,58486
97759,2,1.5586,2020-10-21,97759,Sisters,OR,415.158671772103,7793,75337
97325,2,1.4806,2020-10-21,97325,Aumsville,OR,32.2191746485237,7403,66567
97818,3,1.3935,2020-10-21,97818,Boardman,OR,239.125020719744,4645,54928
97115,3,1.3926,2020-10-21,97115,Dundee,OR,14.4700455024229,4642,85187
97019,4,1.3772,2020-10-21,97019,Corbett,OR,59.3260538411205,3443,79095
97119,3,1.3026,2020-10-21,97119,Gaston,OR,132.957504975451,4342,86088
97535,2,1.163,2020-10-21,97535,Phoenix,OR,2.79661982648793,5815,44271
97032,2,1.0866,2020-10-21,97032,Hubbard,OR,18.9248526835487,5433,61752
97362,2,1.0068,2020-10-21,97362,"Mount Angel",OR,21.3120288457216,5034,53086
97827,3,0.9903,2020-10-21,97827,Elgin,OR,412.153827971747,3301,41728
97378,1,0.9474,2020-10-21,97378,Sheridan,OR,136.875599486188,9474,51177
97540,1,0.9456,2020-10-21,97540,Talent,OR,30.9193571231466,9456,43916
97205,1,0.8554,2020-10-21,97205,Portland,OR,0.923496933572463,8554,35240
97026,2,0.8306,2020-10-21,97026,Gervais,OR,38.6904693240725,4153,63861
97022,2,0.7704,2020-10-21,97022,"Eagle Creek",OR,23.8678832823901,3852,75311
97537,1,0.7431,2020-10-21,97537,"Rogue River",OR,213.780221461063,7431,48920
97707,1,0.711,2020-10-21,97707,Bend,OR,263.759679406388,7110,62308
97352,1,0.6677,2020-10-21,97352,Jefferson,OR,47.2052449347284,6677,62500
97828,2,0.6644,2020-10-21,97828,Enterprise,OR,803.94985528233,3322,66367
97146,1,0.6424,2020-10-21,97146,Warrenton,OR,20.5480977205662,6424,56436
97002,1,0.607,2020-10-21,97002,Aurora,OR,40.0266217795295,6070,73623
97391,1,0.604,2020-10-21,97391,Toledo,OR,82.3830264263315,6040,52634
97114,1,0.5447,2020-10-21,97114,Dayton,OR,55.8963757594123,5447,67395
97133,1,0.5387,2020-10-21,97133,"North Plains",OR,67.5276668315863,5387,88697
97630,1,0.5292,2020-10-21,97630,Lakeview,OR,1108.21643912553,5292,43584
97525,1,0.5268,2020-10-21,97525,"Gold Hill",OR,121.333049774043,5268,50465
97127,1,0.4486,2020-10-21,97127,Lafayette,OR,0.970654425959932,4486,59993
97624,1,0.4413,2020-10-21,97624,Chiloquin,OR,1852.60171953915,4413,35870
97463,1,0.4347,2020-10-21,97463,Oakridge,OR,1108.31774477111,4347,40287
97826,3,0.4005,2020-10-21,97826,Echo,OR,265.413747984774,1335,53454
97385,1,0.3527,2020-10-21,97385,Sublimity,OR,33.2346763206548,3527,67784
97331,1,0.329,2020-10-21,97331,Corvallis,OR,0.663984465997161,3290,14268
97734,1,0.3262,2020-10-21,97734,Culver,OR,195.835203739587,3262,53777
97456,1,0.3122,2020-10-21,97456,Monroe,OR,104.731561713054,3122,59770
97761,1,0.3045,2020-10-21,97761,"Warm Springs",OR,475.68087955937,3045,49387
97042,1,0.2837,2020-10-21,97042,Mulino,OR,24.3268358552451,2837,91742
97875,1,0.2677,2020-10-21,97875,Stanfield,OR,47.8678632375082,2677,58097
97868,1,0.2073,2020-10-21,97868,"Pilot Rock",OR,405.020545465497,2073,49244
97067,1,0.2046,2020-10-21,97067,Welches,OR,27.8987792260179,2046,79013
97389,1,0.1775,2020-10-21,97389,Tangent,OR,35.2377751451229,1775,59138
97885,1,0.1508,2020-10-21,97885,Wallowa,OR,535.06213387983,1508,51842
97004,0,0.0,2020-10-21,97004,Beavercreek,OR,39.1196044316582,4689,94200
97016,0,0.0,2020-10-21,97016,Clatskanie,OR,276.987220381071,6258,57303
97018,0,0.0,2020-10-21,97018,"Columbia City",OR,2.04488162679004,2153,60643
97031,0,0.0,2020-10-21,97031,"Hood River",OR,199.283132569596,19663,63475
97040,0,0.0,2020-10-21,97040,Mosier,OR,58.486696193266,1411,59364
97041,0,0.0,2020-10-21,97041,"Mount Hood Parkdale",OR,258.72545741262,3231,73821
97064,0,0.0,2020-10-21,97064,Vernonia,OR,195.955939643437,3732,56671
97101,0,0.0,2020-10-21,97101,Amity,OR,52.6033819215424,4017,65422
97106,0,0.0,2020-10-21,97106,Banks,OR,46.8514125158442,5269,104265
97107,0,0.0,2020-10-21,97107,"Bay City",OR,24.3944110537478,1587,57057
97111,0,0.0,2020-10-21,97111,Carlton,OR,39.6472672675319,3554,72753
97112,0,0.0,2020-10-21,97112,Cloverdale,OR,98.2490579434292,2263,51011
97121,0,0.0,2020-10-21,97121,Hammond,OR,9.57727430280269,1678,54015
97138,0,0.0,2020-10-21,97138,Seaside,OR,420.584393781099,11004,48139
97148,0,0.0,2020-10-21,97148,Yamhill,OR,138.28332478265,3676,93310
