date,cases_0_to_9,cases_10_to_19,cases_0_to_19,cases_20_to_29,cases_30_to_39,cases_40_to_49,cases_50_to_59,cases_60_to_69,cases_70_to_79,cases_80_and_over,cases_Not_available,cases_Total,new_cases_0_to_9,new_cases_10_to_19,new_cases_0_to_19,new_cases_20_to_29,new_cases_30_to_39,new_cases_40_to_49,new_cases_50_to_59,new_cases_60_to_69,new_cases_70_to_79,new_cases_80_and_over,new_cases_Not_available,new_cases_Total,new_cases_0_to_29,new_case_prcnt_0_to_29,new_cases_30_to_59,new_case_prcnt_30_to_59,new_cases_60_and_over,new_case_prcnt_60_and_over,hosp_0_to_9,hosp_10_to_19,hosp_0_to_19,hosp_20_to_29,hosp_30_to_39,hosp_40_to_49,hosp_50_to_59,hosp_60_to_69,hosp_70_to_79,hosp_80_and_over,hosp_Not_available,hosp_Total,death_0_to_9,death_10_to_19,death_0_to_19,death_20_to_29,death_30_to_39,death_40_to_49,death_50_to_59,death_60_to_69,death_70_to_79,death_80_and_over,death_Not_available,death_Total,p_hosp_0_to_9,p_hosp_10_to_19,p_hosp_0_to_19,p_hosp_20_to_29,p_hosp_30_to_39,p_hosp_40_to_49,p_hosp_50_to_59,p_hosp_60_to_69,p_hosp_70_to_79,p_hosp_80_and_over,p_hosp_Not_available,p_hosp_Total,p_death_0_to_9,p_death_10_to_19,p_death_0_to_19,p_death_20_to_29,p_death_30_to_39,p_death_40_to_49,p_death_50_to_59,p_death_60_to_69,p_death_70_to_79,p_death_80_and_over,p_death_Not_available,p_death_Total,cases_overall_prcnt_0_to_9,cases_overall_prcnt_10_to_19,cases_overall_prcnt_0_to_19,cases_overall_prcnt_20_to_29,cases_overall_prcnt_30_to_39,cases_overall_prcnt_40_to_49,cases_overall_prcnt_50_to_59,cases_overall_prcnt_60_to_69,cases_overall_prcnt_70_to_79,cases_overall_prcnt_80_and_over,cases_overall_prcnt_Not_available,cases_overall_prcnt_Total,hosp_overall_prcnt_0_to_9,hosp_overall_prcnt_10_to_19,hosp_overall_prcnt_0_to_19,hosp_overall_prcnt_20_to_29,hosp_overall_prcnt_30_to_39,hosp_overall_prcnt_40_to_49,hosp_overall_prcnt_50_to_59,hosp_overall_prcnt_60_to_69,hosp_overall_prcnt_70_to_79,hosp_overall_prcnt_80_and_over,hosp_overall_prcnt_Not_available,hosp_overall_prcnt_Total,death_overall_prcnt_0_to_9,death_overall_prcnt_10_to_19,death_overall_prcnt_0_to_19,death_overall_prcnt_20_to_29,death_overall_prcnt_30_to_39,death_overall_prcnt_40_to_49,death_overall_prcnt_50_to_59,death_overall_prcnt_60_to_69,death_overall_prcnt_70_to_79,death_overall_prcnt_80_and_over,death_overall_prcnt_Not_available,death_overall_prcnt_Total
2020_04_05,,,23,108,159,197,198,197,110,74,2,1068,,,0,7,14,14,7,15,7,4,1,69,7,10.144927536231885,35,50.72463768115942,26,37.68115942028985,,,2,11,12,39,42,74,44,34,0,258,,,0,0,0,0,1,7,8,11,0,27,,,8.695652173913043,10.185185185185185,7.547169811320755,19.796954314720814,21.21212121212121,37.56345177664975,40.0,45.94594594594595,0.0,24.15730337078652,,,0.0,0.0,0.0,0.0,0.5050505050505051,3.5532994923857872,7.2727272727272725,14.864864864864865,0.0,2.528089887640449,,,2.153558052434457,10.112359550561798,14.887640449438202,18.44569288389513,18.53932584269663,18.44569288389513,10.299625468164795,6.928838951310861,0.18726591760299627,100.0,,,0.7751937984496124,4.263565891472868,4.651162790697675,15.116279069767442,16.27906976744186,28.68217054263566,17.05426356589147,13.178294573643411,0.0,100.0,,,0.0,0.0,0.0,0.0,3.7037037037037037,25.925925925925927,29.62962962962963,40.74074074074074,0.0,100.0
2020_04_06,,,23,115,170,211,209,206,121,76,1,1132,,,0,7,11,14,11,9,11,2,-1,64,7,10.9375,36,56.25,22,34.375,,,2,26,41,70,68,100,59,38,0,404,,,0,0,0,0,1,7,9,12,0,29,,,8.695652173913043,22.608695652173914,24.11764705882353,33.175355450236964,32.535885167464116,48.54368932038835,48.760330578512395,50.0,0.0,35.68904593639576,,,0.0,0.0,0.0,0.0,0.4784688995215311,3.3980582524271843,7.43801652892562,15.789473684210526,0.0,2.5618374558303887,,,2.0318021201413425,10.159010600706713,15.017667844522968,18.63957597173145,18.462897526501767,18.197879858657245,10.68904593639576,6.713780918727915,0.08833922261484099,100.0,,,0.49504950495049505,6.435643564356436,10.148514851485148,17.326732673267326,16.831683168316832,24.752475247524753,14.603960396039604,9.405940594059405,0.0,100.0,,,0.0,0.0,0.0,0.0,3.4482758620689653,24.137931034482758,31.03448275862069,41.37931034482759,0.0,100.0
2020_04_07,,,24,124,179,224,214,213,123,80,0,1181,,,1,9,9,13,5,7,2,4,-1,49,10,20.408163265306122,27,55.10204081632653,13,26.53061224489796,,,4,14,23,51,55,86,58,38,0,329,,,0,0,0,0,1,7,10,15,0,33,,,16.666666666666664,11.29032258064516,12.849162011173185,22.767857142857142,25.70093457943925,40.375586854460096,47.15447154471545,47.5,0,27.85774767146486,,,0.0,0.0,0.0,0.0,0.46728971962616817,3.286384976525822,8.130081300813007,18.75,0,2.79424216765453,,,2.032176121930567,10.499576629974598,15.156646909398814,18.966977138018628,18.120237087214225,18.035563082133784,10.414902624894157,6.7739204064352245,0.0,100.0,,,1.21580547112462,4.25531914893617,6.990881458966565,15.501519756838906,16.717325227963524,26.13981762917933,17.62917933130699,11.55015197568389,0.0,100.0,,,0.0,0.0,0.0,0.0,3.0303030303030303,21.21212121212121,30.303030303030305,45.45454545454545,0.0,100.0
2020_04_08,,,26,133,186,233,226,223,129,83,0,1239,,,2,9,7,9,12,10,6,3,0,58,11,18.96551724137931,28,48.275862068965516,19,32.758620689655174,,,5,16,20,48,55,84,55,41,0,324,,,0,0,0,0,1,7,12,18,0,38,,,19.230769230769234,12.030075187969924,10.75268817204301,20.600858369098713,24.336283185840706,37.66816143497758,42.63565891472868,49.39759036144578,0,26.150121065375302,,,0.0,0.0,0.0,0.0,0.4424778761061947,3.1390134529147984,9.30232558139535,21.686746987951807,0,3.066989507667474,,,2.0984665052461664,10.734463276836157,15.012106537530267,18.80548829701372,18.24051654560129,17.998385794995965,10.411622276029055,6.698950766747377,0.0,100.0,,,1.5432098765432098,4.938271604938271,6.172839506172839,14.814814814814815,16.97530864197531,25.925925925925927,16.97530864197531,12.654320987654321,0.0,100.0,,,0.0,0.0,0.0,0.0,2.6315789473684212,18.42105263157895,31.57894736842105,47.36842105263158,0.0,100.0
2020_04_09,,,31,141,203,245,237,241,138,84,1,1321,,,5,8,17,12,11,18,9,1,1,82,13,15.853658536585366,40,48.78048780487805,28,34.146341463414636,,,3,13,19,46,50,91,63,41,0,326,,,0,0,0,1,1,7,15,20,0,44,,,9.67741935483871,9.219858156028367,9.35960591133005,18.775510204081634,21.09704641350211,37.75933609958506,45.65217391304348,48.80952380952381,0.0,24.678274034822103,,,0.0,0.0,0.0,0.40816326530612246,0.42194092827004215,2.904564315352697,10.869565217391305,23.809523809523807,0.0,3.3308099924299777,,,2.3467070401211205,10.673732021196063,15.367146101438305,18.54655563966692,17.94095382286147,18.243754731264193,10.44663133989402,6.358819076457229,0.0757002271006813,100.0,,,0.9202453987730062,3.9877300613496933,5.828220858895706,14.110429447852761,15.337423312883436,27.914110429447852,19.32515337423313,12.576687116564417,0.0,100.0,,,0.0,0.0,0.0,2.272727272727273,2.272727272727273,15.909090909090908,34.09090909090909,45.45454545454545,0.0,100.0
2020_04_10,,,33,148,208,254,245,246,146,91,0,1371,,,2,7,5,9,8,5,8,7,-1,50,9,18.0,22,44.0,20,40.0,,,3,14,20,48,51,92,64,46,0,338,,,0,0,0,1,1,9,15,22,0,48,,,9.090909090909092,9.45945945945946,9.615384615384617,18.89763779527559,20.816326530612244,37.39837398373984,43.83561643835616,50.54945054945055,0,24.653537563822027,,,0.0,0.0,0.0,0.39370078740157477,0.40816326530612246,3.6585365853658534,10.273972602739725,24.175824175824175,0,3.50109409190372,,,2.4070021881838075,10.795040116703136,15.171407731582786,18.526622902990518,17.87016776075857,17.943107221006564,10.649161196207148,6.637490882567469,0.0,100.0,,,0.8875739644970414,4.1420118343195265,5.9171597633136095,14.201183431952662,15.088757396449704,27.218934911242602,18.93491124260355,13.609467455621301,0.0,100.0,,,0.0,0.0,0.0,2.0833333333333335,2.0833333333333335,18.75,31.25,45.833333333333336,0.0,100.0
2020_04_11,,,35,159,216,269,258,261,153,96,0,1447,,,2,11,8,15,13,15,7,5,0,76,13,17.105263157894736,36,47.36842105263158,27,35.526315789473685,,,3,15,21,50,51,92,65,48,0,345,,,0,0,0,1,1,9,15,25,0,51,,,8.571428571428571,9.433962264150944,9.722222222222223,18.587360594795538,19.767441860465116,35.24904214559387,42.48366013071895,50.0,0,23.842432619212165,,,0.0,0.0,0.0,0.37174721189591076,0.3875968992248062,3.4482758620689653,9.803921568627452,26.041666666666668,0,3.5245335176226673,,,2.4187975120939877,10.988251554941257,14.92743607463718,18.590186592950932,17.829993089149966,18.037318590186594,10.573600552868003,6.63441603317208,0.0,100.0,,,0.8695652173913043,4.3478260869565215,6.086956521739131,14.492753623188406,14.782608695652174,26.666666666666668,18.840579710144926,13.91304347826087,0.0,100.0,,,0.0,0.0,0.0,1.9607843137254901,1.9607843137254901,17.647058823529413,29.41176470588235,49.01960784313726,0.0,100.0
2020_04_12,,,36,167,236,284,268,266,166,104,0,1527,,,1,8,20,15,10,5,13,8,0,80,9,11.25,45,56.25,26,32.5,,,3,15,21,53,52,94,71,50,0,359,,,0,0,0,1,1,9,15,26,0,52,,,8.333333333333332,8.982035928143713,8.898305084745763,18.661971830985916,19.402985074626866,35.338345864661655,42.77108433734939,48.07692307692308,0,23.510150622134905,,,0.0,0.0,0.0,0.35211267605633806,0.3731343283582089,3.3834586466165413,9.036144578313253,25.0,0,3.4053700065487886,,,2.357563850687623,10.936476751800917,15.455140798952193,18.59855926653569,17.550753110674524,17.419777341191878,10.870988867059594,6.810740013097577,0.0,100.0,,,0.8356545961002786,4.178272980501393,5.8495821727019495,14.763231197771587,14.484679665738161,26.18384401114206,19.77715877437326,13.927576601671309,0.0,100.0,,,0.0,0.0,0.0,1.9230769230769231,1.9230769230769231,17.307692307692307,28.846153846153847,50.0,0.0,100.0
2020_04_13,,,38,178,242,295,276,275,173,105,2,1584,,,2,11,6,11,8,9,7,1,2,57,13,22.80701754385965,25,43.85964912280702,17,29.82456140350877,,,3,16,21,54,52,99,73,50,1,369,,,0,0,0,1,1,10,15,26,0,53,,,7.894736842105263,8.98876404494382,8.677685950413224,18.305084745762713,18.84057971014493,36.0,42.19653179190752,47.61904761904761,50.0,23.295454545454543,,,0.0,0.0,0.0,0.3389830508474576,0.36231884057971014,3.6363636363636362,8.670520231213873,24.761904761904763,0.0,3.345959595959596,,,2.398989898989899,11.237373737373737,15.277777777777779,18.623737373737374,17.424242424242426,17.36111111111111,10.921717171717171,6.628787878787879,0.12626262626262627,100.0,,,0.8130081300813008,4.336043360433604,5.691056910569106,14.634146341463415,14.092140921409214,26.829268292682926,19.78319783197832,13.550135501355014,0.27100271002710025,100.0,,,0.0,0.0,0.0,1.8867924528301887,1.8867924528301887,18.867924528301888,28.30188679245283,49.056603773584904,0.0,100.0
2020_04_14,,,38,182,249,303,289,287,178,107,0,1633,,,0,4,7,8,13,12,5,2,-2,49,4,8.16326530612245,28,57.142857142857146,19,38.775510204081634,,,3,18,21,54,54,103,76,52,0,381,,,0,0,0,1,1,10,16,27,0,55,,,7.894736842105263,9.89010989010989,8.433734939759036,17.82178217821782,18.685121107266436,35.88850174216028,42.69662921348314,48.598130841121495,0,23.33129210042866,,,0.0,0.0,0.0,0.33003300330033003,0.34602076124567477,3.484320557491289,8.98876404494382,25.233644859813083,0,3.3680342927127986,,,2.3270055113288426,11.14513165952235,15.248009797917943,18.554807103490507,17.69748928352725,17.575015309246783,10.900183710961421,6.552357624004899,0.0,100.0,,,0.7874015748031497,4.724409448818897,5.511811023622047,14.173228346456693,14.173228346456693,27.034120734908136,19.94750656167979,13.648293963254593,0.0,100.0,,,0.0,0.0,0.0,1.8181818181818181,1.8181818181818181,18.181818181818183,29.09090909090909,49.09090909090909,0.0,100.0
2020_04_15,,,39,188,250,308,296,291,181,109,1,1663,,,1,6,1,5,7,4,3,2,1,30,7,23.333333333333332,13,43.333333333333336,9,30.0,,,3,18,22,54,57,111,82,54,0,401,,,0,0,0,1,1,10,16,30,0,58,,,7.6923076923076925,9.574468085106384,8.799999999999999,17.532467532467532,19.256756756756758,38.144329896907216,45.30386740331492,49.54128440366973,0.0,24.113048707155745,,,0.0,0.0,0.0,0.3246753246753247,0.33783783783783783,3.436426116838488,8.83977900552486,27.522935779816514,0.0,3.487672880336741,,,2.3451593505712567,11.304870715574264,15.033072760072159,18.5207456404089,17.799158147925436,17.498496692723993,10.883944678292243,6.554419723391462,0.06013229104028864,100.0,,,0.7481296758104738,4.488778054862843,5.486284289276808,13.46633416458853,14.214463840399002,27.68079800498753,20.448877805486283,13.46633416458853,0.0,100.0,,,0.0,0.0,0.0,1.7241379310344827,1.7241379310344827,17.24137931034483,27.586206896551722,51.724137931034484,0.0,100.0
2020_04_16,,,40,192,267,322,310,305,186,114,0,1736,,,1,4,17,14,14,14,5,5,-1,73,5,6.8493150684931505,45,61.64383561643836,24,32.87671232876713,,,3,18,22,56,60,118,83,54,0,414,,,0,0,0,1,2,11,18,32,0,64,,,7.5,9.375,8.239700374531834,17.391304347826086,19.35483870967742,38.68852459016394,44.623655913978496,47.368421052631575,0,23.847926267281107,,,0.0,0.0,0.0,0.3105590062111801,0.6451612903225806,3.606557377049181,9.67741935483871,28.07017543859649,0,3.686635944700461,,,2.304147465437788,11.059907834101383,15.380184331797235,18.548387096774192,17.857142857142858,17.569124423963135,10.714285714285714,6.566820276497696,0.0,100.0,,,0.7246376811594203,4.3478260869565215,5.314009661835748,13.526570048309178,14.492753623188406,28.502415458937197,20.04830917874396,13.043478260869565,0.0,100.0,,,0.0,0.0,0.0,1.5625,3.125,17.1875,28.125,50.0,0.0,100.0
2020_04_17,,,42,195,276,329,318,315,191,119,0,1785,,,2,3,9,7,8,10,5,5,0,49,5,10.204081632653061,24,48.97959183673469,20,40.816326530612244,,,3,18,23,57,61,122,85,58,0,427,,,0,0,0,1,1,13,19,36,0,70,,,7.142857142857142,9.230769230769232,8.333333333333332,17.325227963525837,19.18238993710692,38.730158730158735,44.50261780104712,48.739495798319325,0,23.92156862745098,,,0.0,0.0,0.0,0.303951367781155,0.3144654088050315,4.1269841269841265,9.947643979057592,30.252100840336134,0,3.9215686274509802,,,2.3529411764705883,10.92436974789916,15.46218487394958,18.431372549019606,17.81512605042017,17.647058823529413,10.700280112044817,6.666666666666667,0.0,100.0,,,0.702576112412178,4.215456674473068,5.386416861826698,13.348946135831381,14.285714285714286,28.571428571428573,19.90632318501171,13.583138173302109,0.0,100.0,,,0.0,0.0,0.0,1.4285714285714286,1.4285714285714286,18.571428571428573,27.142857142857142,51.42857142857143,0.0,100.0
2020_04_18,,,43,206,283,338,327,326,195,125,1,1844,,,1,11,7,9,9,11,4,6,1,59,12,20.338983050847457,25,42.3728813559322,21,35.59322033898305,,,3,19,26,59,63,129,88,62,0,449,,,0,0,0,1,1,14,19,37,0,72,,,6.976744186046512,9.223300970873787,9.187279151943462,17.45562130177515,19.26605504587156,39.57055214723926,45.12820512820513,49.6,0.0,24.349240780911064,,,0.0,0.0,0.0,0.2958579881656805,0.3058103975535168,4.294478527607362,9.743589743589745,29.599999999999998,0.0,3.9045553145336225,,,2.331887201735358,11.171366594360087,15.347071583514099,18.329718004338396,17.733188720173537,17.678958785249456,10.574837310195228,6.778741865509762,0.05422993492407809,100.0,,,0.6681514476614699,4.23162583518931,5.79064587973274,13.140311804008908,14.031180400890868,28.73051224944321,19.599109131403118,13.808463251670378,0.0,100.0,,,0.0,0.0,0.0,1.3888888888888888,1.3888888888888888,19.444444444444443,26.38888888888889,51.388888888888886,0.0,100.0
2020_04_19,,,45,217,295,355,335,334,198,130,1,1910,,,2,11,12,17,8,8,3,5,0,66,13,19.696969696969695,37,56.06060606060606,16,24.242424242424242,,,3,19,26,60,63,131,89,64,1,456,,,0,0,0,1,1,16,19,37,0,74,,,6.666666666666667,8.755760368663594,8.813559322033898,16.901408450704224,18.80597014925373,39.221556886227546,44.94949494949495,49.23076923076923,100.0,23.874345549738223,,,0.0,0.0,0.0,0.28169014084507044,0.2985074626865672,4.790419161676647,9.595959595959595,28.46153846153846,0.0,3.87434554973822,,,2.356020942408377,11.361256544502618,15.44502617801047,18.586387434554975,17.539267015706805,17.486910994764397,10.366492146596858,6.806282722513089,0.05235602094240838,100.0,,,0.6578947368421053,4.166666666666667,5.701754385964913,13.157894736842104,13.81578947368421,28.728070175438596,19.517543859649123,14.035087719298245,0.21929824561403508,100.0,,,0.0,0.0,0.0,1.3513513513513513,1.3513513513513513,21.62162162162162,25.675675675675677,50.0,0.0,100.0
2020_04_20,,,48,223,300,361,349,342,202,131,1,1956,,,3,6,5,6,14,8,4,1,0,46,9,19.565217391304348,25,54.34782608695652,13,28.26086956521739,,,3,19,28,61,66,131,93,64,0,465,,,0,0,0,2,1,16,19,37,0,75,,,6.25,8.520179372197308,9.333333333333334,16.897506925207757,18.911174785100286,38.30409356725146,46.03960396039604,48.854961832061065,0.0,23.773006134969325,,,0.0,0.0,0.0,0.554016620498615,0.28653295128939826,4.678362573099415,9.405940594059405,28.24427480916031,0.0,3.834355828220859,,,2.4539877300613497,11.400817995910021,15.337423312883436,18.4560327198364,17.842535787321065,17.484662576687118,10.32719836400818,6.697341513292433,0.05112474437627812,100.0,,,0.6451612903225806,4.086021505376344,6.021505376344086,13.118279569892474,14.193548387096774,28.172043010752688,20.0,13.763440860215054,0.0,100.0,,,0.0,0.0,0.0,2.6666666666666665,1.3333333333333333,21.333333333333332,25.333333333333332,49.333333333333336,0.0,100.0
2020_04_21,,,49,230,304,362,362,357,205,133,0,2002,,,1,7,4,1,13,15,3,2,-1,46,8,17.391304347826086,18,39.130434782608695,20,43.47826086956522,,,3,19,30,61,66,134,94,64,0,471,,,0,0,0,3,1,18,19,37,0,78,,,6.122448979591836,8.26086956521739,9.868421052631579,16.85082872928177,18.23204419889503,37.53501400560224,45.85365853658537,48.1203007518797,0,23.526473526473527,,,0.0,0.0,0.0,0.8287292817679558,0.2762430939226519,5.042016806722689,9.268292682926829,27.819548872180448,0,3.896103896103896,,,2.4475524475524475,11.488511488511488,15.184815184815184,18.081918081918083,18.081918081918083,17.832167832167833,10.23976023976024,6.643356643356643,0.0,100.0,,,0.6369426751592356,4.033970276008493,6.369426751592357,12.951167728237792,14.012738853503185,28.450106157112526,19.957537154989385,13.588110403397028,0.0,100.0,,,0.0,0.0,0.0,3.8461538461538463,1.2820512820512822,23.076923076923077,24.358974358974358,47.43589743589744,0.0,100.0
2020_04_22,,,50,237,313,366,380,361,213,137,2,2059,,,1,7,9,4,18,4,8,4,2,57,8,14.035087719298245,31,54.3859649122807,16,28.07017543859649,,,3,20,30,61,75,135,97,66,1,488,,,0,0,0,3,1,18,19,37,0,78,,,6.0,8.438818565400844,9.584664536741213,16.666666666666664,19.736842105263158,37.396121883656505,45.539906103286384,48.175182481751825,50.0,23.70082564351627,,,0.0,0.0,0.0,0.819672131147541,0.2631578947368421,4.986149584487535,8.92018779342723,27.00729927007299,0.0,3.7882467217095677,,,2.4283632831471587,11.510441962117532,15.201554152501215,17.7756192326372,18.455560951918407,17.532782904322488,10.344827586206897,6.653715395823215,0.09713453132588636,100.0,,,0.6147540983606558,4.098360655737705,6.147540983606557,12.5,15.368852459016393,27.66393442622951,19.87704918032787,13.524590163934427,0.20491803278688525,100.0,,,0.0,0.0,0.0,3.8461538461538463,1.2820512820512822,23.076923076923077,24.358974358974358,47.43589743589744,0.0,100.0
2020_04_23,,,52,245,331,376,400,365,217,139,2,2127,,,2,8,18,10,20,4,4,2,0,68,10,14.705882352941176,48,70.58823529411765,10,14.705882352941176,,,3,21,32,63,85,140,99,68,1,512,,,0,0,0,3,1,18,22,39,0,83,,,5.769230769230769,8.571428571428571,9.667673716012084,16.75531914893617,21.25,38.35616438356164,45.622119815668206,48.92086330935252,50.0,24.07146215326751,,,0.0,0.0,0.0,0.7978723404255319,0.25,4.931506849315069,10.138248847926267,28.05755395683453,0.0,3.902209685002351,,,2.444757874941232,11.51857075693465,15.561824165491302,17.67748001880583,18.805829807240244,17.160319699106722,10.202162670427832,6.535025858015985,0.09402914903620123,100.0,,,0.5859375,4.1015625,6.25,12.3046875,16.6015625,27.34375,19.3359375,13.28125,0.1953125,100.0,,,0.0,0.0,0.0,3.6144578313253013,1.2048192771084338,21.686746987951807,26.50602409638554,46.98795180722892,0.0,100.0
2020_04_24,,,52,255,339,385,404,367,225,148,2,2177,,,0,10,8,9,4,2,8,9,0,50,10,20.0,21,42.0,19,38.0,,,3,21,32,64,87,140,102,71,0,520,,,0,0,0,3,1,18,22,42,0,86,,,5.769230769230769,8.235294117647058,9.43952802359882,16.623376623376622,21.534653465346533,38.14713896457766,45.33333333333333,47.97297297297297,0.0,23.88608176389527,,,0.0,0.0,0.0,0.7792207792207793,0.24752475247524752,4.904632152588556,9.777777777777779,28.37837837837838,0.0,3.9503904455672942,,,2.388608176389527,11.713367018833257,15.5718879191548,17.684887459807072,18.55764813964171,16.858061552595316,10.335323840146991,6.798346348185577,0.09186954524575103,100.0,,,0.5769230769230769,4.038461538461538,6.153846153846154,12.307692307692308,16.73076923076923,26.923076923076923,19.615384615384617,13.653846153846153,0.0,100.0,,,0.0,0.0,0.0,3.488372093023256,1.1627906976744187,20.930232558139537,25.58139534883721,48.83720930232558,0.0,100.0
2020_04_25,,,56,268,356,395,418,374,233,151,2,2253,,,4,13,17,10,14,7,8,3,0,76,17,22.36842105263158,41,53.94736842105263,18,23.68421052631579,,,4,21,33,68,89,142,106,73,0,536,,,0,0,0,3,2,18,22,42,0,87,,,7.142857142857142,7.835820895522389,9.269662921348315,17.21518987341772,21.291866028708135,37.967914438502675,45.493562231759654,48.34437086092716,0.0,23.790501553484244,,,0.0,0.0,0.0,0.7594936708860759,0.4784688995215311,4.81283422459893,9.44206008583691,27.81456953642384,0.0,3.861517976031957,,,2.4855747891699957,11.895250776742122,15.8011540168664,17.532179316466934,18.553040390590326,16.600088770528185,10.341766533510874,6.702174877940524,0.0887705281846427,100.0,,,0.746268656716418,3.917910447761194,6.156716417910448,12.686567164179104,16.604477611940297,26.492537313432837,19.776119402985074,13.619402985074627,0.0,100.0,,,0.0,0.0,0.0,3.4482758620689653,2.2988505747126435,20.689655172413794,25.28735632183908,48.275862068965516,0.0,100.0
2020_04_26,,,58,276,363,403,428,381,238,159,5,2311,,,2,8,7,8,10,7,5,8,3,58,10,17.24137931034483,25,43.10344827586207,20,34.48275862068966,,,4,20,33,68,90,145,110,76,0,546,,,0,0,0,3,3,18,24,43,0,91,,,6.896551724137931,7.246376811594203,9.090909090909092,16.87344913151365,21.02803738317757,38.05774278215223,46.21848739495798,47.79874213836478,0.0,23.62613587191692,,,0.0,0.0,0.0,0.7444168734491315,0.7009345794392523,4.724409448818897,10.084033613445378,27.044025157232703,0.0,3.937689311986153,,,2.5097360450021635,11.94288186932064,15.707485936823886,17.438338381652965,18.520121159671138,16.48636953699697,10.298572046733016,6.880138468195586,0.2163565556036348,100.0,,,0.7326007326007326,3.663003663003663,6.043956043956044,12.454212454212454,16.483516483516482,26.55677655677656,20.146520146520146,13.91941391941392,0.0,100.0,,,0.0,0.0,0.0,3.2967032967032965,3.2967032967032965,19.78021978021978,26.373626373626372,47.252747252747255,0.0,100.0
2020_04_27,,,59,289,369,407,436,389,240,161,4,2354,,,1,13,6,4,8,8,2,2,-1,43,14,32.55813953488372,18,41.86046511627907,12,27.906976744186046,,,4,21,33,69,90,147,110,80,0,554,,,0,0,0,3,3,18,24,44,0,92,,,6.779661016949152,7.26643598615917,8.94308943089431,16.953316953316953,20.642201834862387,37.789203084832906,45.83333333333333,49.68944099378882,0.0,23.53440951571793,,,0.0,0.0,0.0,0.7371007371007371,0.6880733944954129,4.627249357326478,10.0,27.32919254658385,0.0,3.908241291418862,,,2.5063721325403567,12.27697536108751,15.675446049277825,17.289719626168225,18.521665250637213,16.525063721325402,10.195412064570943,6.8394222599830075,0.16992353440951571,100.0,,,0.7220216606498195,3.7906137184115525,5.956678700361011,12.454873646209386,16.24548736462094,26.534296028880867,19.855595667870038,14.440433212996389,0.0,100.0,,,0.0,0.0,0.0,3.260869565217391,3.260869565217391,19.565217391304348,26.08695652173913,47.82608695652174,0.0,100.0
2020_04_28,,,63,294,375,412,438,395,242,162,4,2385,,,4,5,6,5,2,6,2,1,0,31,9,29.032258064516128,13,41.935483870967744,9,29.032258064516128,,,4,20,34,70,92,150,113,82,0,565,,,0,0,0,3,3,19,26,48,0,99,,,6.349206349206349,6.802721088435375,9.066666666666666,16.990291262135923,21.00456621004566,37.9746835443038,46.69421487603306,50.617283950617285,0.0,23.68972746331237,,,0.0,0.0,0.0,0.7281553398058253,0.684931506849315,4.810126582278481,10.743801652892563,29.629629629629626,0.0,4.150943396226415,,,2.641509433962264,12.327044025157234,15.723270440251572,17.27463312368973,18.364779874213838,16.561844863731658,10.146750524109015,6.7924528301886795,0.16771488469601678,100.0,,,0.7079646017699115,3.5398230088495577,6.017699115044247,12.389380530973451,16.283185840707965,26.548672566371682,20.0,14.513274336283185,0.0,100.0,,,0.0,0.0,0.0,3.0303030303030303,3.0303030303030303,19.19191919191919,26.262626262626263,48.484848484848484,0.0,100.0
2020_04_29,,,63,304,395,420,447,406,243,164,4,2446,,,0,10,20,8,9,11,1,2,0,61,10,16.39344262295082,37,60.65573770491803,14,22.950819672131146,,,4,20,35,72,92,150,112,82,2,569,,,0,0,0,3,3,19,28,48,0,101,,,6.349206349206349,6.578947368421052,8.860759493670885,17.142857142857142,20.581655480984338,36.94581280788177,46.09053497942387,50.0,50.0,23.262469337694196,,,0.0,0.0,0.0,0.7142857142857143,0.6711409395973155,4.679802955665025,11.522633744855968,29.268292682926827,0.0,4.129190515126738,,,2.5756336876533115,12.428454619787408,16.14881439084219,17.170891251022077,18.274734260016352,16.59852820932134,9.934587080948488,6.704824202780049,0.1635322976287817,100.0,,,0.70298769771529,3.51493848857645,6.151142355008787,12.653778558875219,16.16871704745167,26.362038664323375,19.68365553602812,14.411247803163445,0.351493848857645,100.0,,,0.0,0.0,0.0,2.9702970297029703,2.9702970297029703,18.81188118811881,27.722772277227723,47.524752475247524,0.0,100.0
2020_04_30,,,67,313,412,430,456,411,250,166,5,2510,,,4,9,17,10,9,5,7,2,1,64,13,20.3125,36,56.25,14,21.875,,,4,20,35,74,91,154,112,85,3,578,,,0,0,0,3,3,20,29,48,0,103,,,5.970149253731343,6.3897763578274756,8.495145631067961,17.209302325581397,19.956140350877195,37.469586374695865,44.800000000000004,51.204819277108435,60.0,23.02788844621514,,,0.0,0.0,0.0,0.6976744186046512,0.6578947368421052,4.866180048661801,11.600000000000001,28.915662650602407,0.0,4.103585657370518,,,2.6693227091633465,12.47011952191235,16.41434262948207,17.131474103585656,18.16733067729084,16.374501992031874,9.9601593625498,6.613545816733068,0.199203187250996,100.0,,,0.6920415224913494,3.4602076124567476,6.055363321799308,12.802768166089965,15.7439446366782,26.643598615916954,19.377162629757784,14.705882352941176,0.5190311418685121,100.0,,,0.0,0.0,0.0,2.912621359223301,2.912621359223301,19.41747572815534,28.155339805825243,46.601941747572816,0.0,100.0
